x [px],y [px],u [px/frame],v [px/frame],magnitude
20,20,-1.401704249,0.04792557359,1.40252332
20,36,-1.606834106,-1.458380425,2.169974495
20,52,-1.571061168,-5.721699801,5.933471312
20,68,-2.266205308,-6.511780681,6.894851277
20,84,-1.468529013,-4.078866275,4.335173301
20,100,-0.2985565134,0.6859182612,0.748077438
20,116,0.837875232,2.006402698,2.174324422
20,132,1.938475106,3.602377485,4.090820123
20,148,1.252958347,4.708096023,4.87196806
20,164,1.078732229,3.262033789,3.435771771
20,180,1.676552546,1.629155409,2.337728767
20,196,1.980805457,-0.01255326756,1.980845234
20,212,1.651133815,0.09624314581,1.653936401
20,228,2.612509766,-0.2753487882,2.626980059
20,244,5.94580362,0.4249447851,5.960969616
20,260,5.950776326,-0.3535300066,5.961268518
20,276,0.697027077,-0.11758405,0.706875346
20,292,-3.498055802,-1.725043885,3.900278298
20,308,-2.980475647,-1.545471252,3.357337706
20,324,-1.466282405,-2.359402003,2.777906028
20,340,-1.09086456,-1.01747575,1.491724636
20,356,0.4237361732,-4.112425829,4.134198658
20,372,-1.013587633,-2.263804267,2.480356758
20,388,-1.680638491,-2.857456513,3.315057083
20,404,-0.1711286414,-2.020742404,2.027975561
20,420,-1.401713854,-3.323375042,3.606885554
20,436,1.093292996,1.16204929,1.595508736
20,452,1.98732717,1.134739086,2.288471558
20,468,2.181755556,0.2808184667,2.199753695
20,484,2.834117833,-0.8557971312,2.960508845
20,500,-0.3578720895,0.6506858932,0.742606601
36,20,-1.196574392,1.554231572,1.961485675
36,36,-1.847736901,1.298632954,2.258446193
36,52,-2.811708327,-0.03432557776,2.811917844
36,68,-2.14673228,-2.84915631,3.567373146
36,84,-1.894378809,-2.273626012,2.959399654
36,100,-1.01108864,-0.4710063974,1.115413495
36,116,0.8737071031,1.73091235,1.938922811
36,132,0.7936877595,1.731826043,1.90503588
36,148,-0.01620247095,1.656730376,1.656809602
36,164,0.3066857935,3.448849935,3.46245896
36,180,1.970119953,1.637985706,2.562102614
36,196,0.6046548307,-1.496026194,1.613599032
36,212,0.360086221,0.5766314932,0.679827894
36,228,2.370922657,1.067897091,2.600322757
36,244,3.625471089,1.481535106,3.916501869
36,260,3.630320382,0.5083305569,3.665736765
36,276,0.7556509534,-0.2064495823,0.783345258
36,292,-2.933811898,-0.006123856979,2.933818289
36,308,-3.977088735,-0.5519678682,4.015209002
36,324,-3.501661757,0.07245349995,3.502411251
36,340,-0.4391236477,-3.000270299,3.032235387
36,356,0.3415686465,-2.790674974,2.811500658
36,372,1.084444613,1.005774971,1.479054905
36,388,-0.2687423287,2.435920975,2.450700601
36,404,-1.188189405,-1.627407253,2.015005814
36,420,-0.6344518489,-0.4789705207,0.794947739
36,436,1.155030674,0.4941908411,1.25631224
36,452,1.166152911,-0.07070578706,1.168294449
36,468,2.62525829,-0.8055118509,2.746057252
36,484,0.5451203066,-0.09487806858,0.553315458
36,500,-2.162374716,1.057853777,2.407263805
52,20,-0.3402820245,3.316136188,3.333549321
52,36,-1.778340388,1.615537887,2.402593848
52,52,-2.340515099,1.628906443,2.851551705
52,68,-2.07338459,0.1175171534,2.076712291
52,84,-1.507719311,-0.6763675922,1.652480148
52,100,-1.363523805,-0.8534938673,1.608617092
52,116,-0.8866454875,-0.3537635705,0.954614521
52,132,0.3787712996,-0.06271603835,0.383928377
52,148,0.656869088,-0.1812826351,0.681425266
52,164,0.1003693032,-1.442568148,1.446055621
52,180,-0.120092724,-2.735352805,2.737987807
52,196,0.6603899261,-3.20314518,3.270512788
52,212,1.258380022,-0.01713366367,1.25849666
52,228,2.42727154,0.5856346203,2.496921112
52,244,2.849506728,0.810648292,2.962573079
52,260,2.74073034,0.695287052,2.827547857
52,276,1.649364319,0.8142878386,1.839420382
52,292,-2.178574982,2.48922965,3.307937908
52,308,-4.105629705,1.925690605,4.534807557
52,324,-3.868636384,1.559801188,4.171250079
52,340,-1.312387906,2.176121497,2.54123332
52,356,0.9020209498,0.3652038203,0.973147278
52,372,1.604097869,0.442705683,1.664066794
52,388,0.130295082,0.1066144435,0.168355125
52,404,-0.5862766542,-0.4127806204,0.717013358
52,420,-1.271171351,-1.203781145,1.750704329
52,436,-0.5201196114,-1.005965163,1.132470891
52,452,0.3676282425,-1.01297405,1.077620968
52,468,1.43260875,-0.4650237255,1.506192184
52,484,-0.2341051242,0.3925587051,0.45706405
52,500,-3.33071566,1.52432948,3.66295607
68,20,-1.985010441,2.111539336,2.898079505
68,36,-1.798491079,2.444885005,3.035133086
68,52,-1.677950561,3.262710737,3.668896215
68,68,-1.387363142,2.693150073,3.029493985
68,84,-1.015988606,1.271496135,1.627554997
68,100,-1.183842195,-0.4207588042,1.256391784
68,116,-1.173766878,-0.7901354673,1.414935596
68,132,-0.2648341527,-0.48562868,0.553147669
68,148,0.2234055414,-0.7276487414,0.761171943
68,164,1.348330883,-1.713704015,2.180545258
68,180,0.8190160793,-2.80075776,2.918052667
68,196,0.1630294174,-0.9329808036,0.947117612
68,212,0.6094302595,-0.5295072522,0.807330893
68,228,1.418594016,0.1688230852,1.42860429
68,244,1.912159189,0.5887376558,2.000741061
68,260,2.147224023,0.8981837105,2.327510469
68,276,1.717824059,1.173578399,2.080434031
68,292,-1.128898647,2.551031631,2.789654914
68,308,-2.202999383,2.930260617,3.666010579
68,324,-2.046279319,2.833207476,3.494899663
68,340,-1.499649017,2.499436868,2.914812486
68,356,1.623275069,0.08658873745,1.625582837
68,372,1.822703632,-0.9980859853,2.078081847
68,388,0.3696576664,-1.328096224,1.378581289
68,404,-1.038099643,-1.259225045,1.631961575
68,420,-0.7896508338,-1.552031925,1.741364848
68,436,-0.5660578018,-1.555875836,1.655648227
68,452,-1.202624572,-1.773209452,2.14256333
68,468,-1.546200642,-0.5345162946,1.635984136
68,484,-2.454114598,0.7797609887,2.575015662
68,500,-4.806859424,1.770825808,5.122667427
84,20,-3.816258219,0.5735968157,3.859124266
84,36,-2.424922698,2.770692936,3.681981727
84,52,-1.144881544,4.569990491,4.711217129
84,68,-1.040869493,4.576573807,4.693446187
84,84,-0.9398676148,4.349872933,4.450252315
84,100,-0.9564725446,2.343522678,2.531193053
84,116,-0.7715387952,-0.4873042787,0.912544559
84,132,0.167437468,1.709220369,1.717401984
84,148,1.336753833,1.191252274,1.790528634
84,164,1.795196374,0.5118344826,1.866736339
84,180,0.05008434871,0.1267121719,0.136251299
84,196,-0.2052575834,0.1368879716,0.246716421
84,212,0.003117566895,0.2237676101,0.223789326
84,228,0.5761621014,0.4837377735,0.752306454
84,244,1.10721597,1.078402549,1.545599968
84,260,1.272300855,1.31293086,1.828260624
84,276,1.052444974,1.597946737,1.913393372
84,292,-0.02405088415,2.169628868,2.169762169
84,308,-1.321359711,2.631205726,2.944356476
84,324,-1.585825136,2.605152307,3.049862276
84,340,-0.9556158711,2.034744611,2.247974049
84,356,0.6613804297,0.2581765412,0.709985351
84,372,1.666483322,-0.8462727766,1.86904903
84,388,0.2247655168,-1.882696133,1.89606547
84,404,0.09136751333,-2.56557979,2.567206202
84,420,0.3922896323,-2.731915601,2.759937319
84,436,-0.3247119849,-2.934899964,2.952808099
84,452,-3.313186847,-1.659553983,3.705580455
84,468,-3.519978647,-0.4190726613,3.544837312
84,484,-4.143846792,0.5314088796,4.177781903
84,500,-4.460321981,-0.07632377258,4.460974949
100,20,-3.842611964,-0.1633728725,3.846083385
100,36,-2.521883574,1.606696763,2.990212576
100,52,-0.5051099588,3.878816232,3.911566366
100,68,0.05954699303,3.80799626,3.80846181
100,84,-0.671230405,4.595958268,4.644715563
100,100,-0.6836464898,2.670958237,2.757061919
100,116,-0.2526743816,4.274320608,4.281782456
100,132,0.1161895857,3.418635071,3.420608976
100,148,0.5717171474,2.168467406,2.242568034
100,164,1.645817201,2.077912448,2.650742236
100,180,0.4346516873,1.101756377,1.184394024
100,196,-0.2775951559,0.7452152776,0.795238883
100,212,-0.4839836283,0.6948062159,0.846756063
100,228,-0.06798424328,1.142932264,1.144952408
100,244,0.6333737277,2.168090674,2.258711901
100,260,0.7780827992,2.860118153,2.964066243
100,276,0.1004835912,2.051580137,2.054039437
100,292,-0.4651366266,1.823146475,1.881545947
100,308,-0.9525090879,1.259405337,1.579042547
100,324,-1.105644358,1.544065841,1.899102095
100,340,-0.4009646441,1.33700269,1.395832669
100,356,1.00032197,0.4142026522,1.082685495
100,372,1.969542282,-0.4642956408,2.023528414
100,388,0.4191979354,-2.517323253,2.551988101
100,404,0.8117866717,-2.591298534,2.715478907
100,420,0.6811366325,-2.631406117,2.71813268
100,436,-0.4405573833,-2.320136216,2.36159329
100,452,-3.403184572,-0.7703258995,3.489278897
100,468,-3.809914533,0.06560498428,3.810479335
100,484,-3.803635363,0.3229460349,3.817320541
100,500,-3.557801305,-0.05502880805,3.558226847
116,20,-3.987479334,-1.432312402,4.236922262
116,36,-2.688764614,0.2678834706,2.702076369
116,52,-0.238159936,2.536681217,2.547836681
116,68,0.3749505515,3.463022552,3.483261849
116,84,-0.3935650094,3.357063794,3.380054842
116,100,-0.477846393,1.712630463,1.778043947
116,116,0.2018530994,0.3282512282,0.385348599
116,132,2.155877353,1.035949783,2.391861015
116,148,0.9070934652,2.786648666,2.930568092
116,164,0.763945086,2.718642678,2.823938757
116,180,1.058561803,1.92911008,2.200458768
116,196,-0.6154602213,1.565392326,1.682035796
116,212,-1.811056484,1.287283855,2.221941789
116,228,-1.328124824,1.593078734,2.074081821
116,244,0.08257739305,2.657881876,2.65916436
116,260,0.9796927729,2.566347261,2.746986748
116,276,0.944001007,2.034694328,2.243015584
116,292,0.4070544832,1.43339758,1.490074486
116,308,-0.8739767588,0.6046400913,1.062744097
116,324,-0.9227714182,-0.02082336747,0.92300634
116,340,0.1791533872,-0.3666009818,0.408034577
116,356,2.185585126,-0.3868968771,2.219565619
116,372,2.219498857,-0.6611341677,2.315874255
116,388,2.191222698,-1.042206783,2.426448411
116,404,1.453046824,-1.144366542,1.849572885
116,420,0.5050431031,-0.7779848124,0.927539166
116,436,-1.096217062,0.2756059153,1.130332017
116,452,-3.66388437,2.105975662,4.226012561
116,468,-4.165506227,1.565932551,4.45012212
116,484,-4.104870313,0.0475446954,4.105145647
116,500,-4.062938349,-0.3596995441,4.078829708
132,20,-3.940125752,-1.08406961,4.086538616
132,36,-2.878334565,-0.5701698037,2.934263702
132,52,0.3102572691,1.894192318,1.919433278
132,68,1.681814354,2.610108941,3.10502306
132,84,-0.4035796299,2.669675663,2.700008271
132,100,-0.2223911624,0.9113747075,0.93811603
132,116,0.5630487751,0.662090546,0.869130493
132,132,1.720329929,1.128313937,2.057335025
132,148,3.193274413,1.117947871,3.383313305
132,164,4.096392835,1.600951763,4.398122418
132,180,1.968908235,1.375954619,2.402051363
132,196,0.4137501751,1.907337642,1.951698257
132,212,-1.099220006,1.542882575,1.894405253
132,228,-1.334910076,1.630038787,2.106896143
132,244,-0.4687263058,1.821063269,1.880419044
132,260,2.054748343,1.631154062,2.623481337
132,276,2.313525634,1.86762276,2.973283645
132,292,0.5136939533,1.261446035,1.362030681
132,308,-0.1784272007,0.5772127806,0.604161286
132,324,-0.2307187083,0.1002660254,0.251563905
132,340,0.9611190983,-1.160974139,1.507186409
132,356,1.773559918,-1.077553346,2.075243599
132,372,2.095073859,-0.6888789335,2.205422558
132,388,1.960389463,-0.3141296346,1.985397762
132,404,1.283747173,0.8999562239,1.567778048
132,420,-0.8673349733,1.460873341,1.69894699
132,436,-2.93559007,2.311304657,3.73628402
132,452,-3.626731066,3.49153207,5.034279931
132,468,-4.26441439,1.422240683,4.495330761
132,484,-2.469698764,-0.650746883,2.553993636
132,500,-3.329237324,-0.864306358,3.439599779
148,20,-2.823873075,0.2956390717,2.839306536
148,36,-1.037040124,0.2844424952,1.075341691
148,52,1.2894521,1.25147614,1.796908247
148,68,1.831802646,1.484402621,2.357743004
148,84,1.545480222,0.9645040837,1.821751148
148,100,-0.1248602947,0.09241063452,0.155337756
148,116,0.5616507479,-0.2500451451,0.614796013
148,132,1.730996863,0.400687949,1.776767
148,148,4.116713402,-0.3963602462,4.135750316
148,164,5.501850574,0.2233884624,5.506383763
148,180,2.306928126,0.06641899254,2.307884066
148,196,0.5994713817,-0.4023979046,0.722004163
148,212,-0.6218868895,-0.2788403426,0.681538876
148,228,-1.669885401,0.9152585529,1.904262448
148,244,0.6241186766,0.8913631196,1.088141688
148,260,3.064408471,0.9655225539,3.2129166
148,276,1.992847849,0.6167327718,2.08609728
148,292,0.9563077744,0.04412950753,0.957325427
148,308,0.8840709168,-2.647244678,2.790965025
148,324,0.3261660556,-0.5104186466,0.605732194
148,340,0.8341968085,-1.152194574,1.422475536
148,356,1.1682725,-0.6223083638,1.323679846
148,372,1.719813491,-0.1341874357,1.725040496
148,388,1.577090336,0.8307025438,1.782492817
148,404,0.08880628098,2.053371081,2.055290576
148,420,-2.055931775,2.276335673,3.067337536
148,436,-3.190048654,2.556977213,4.088342315
148,452,-3.31846567,3.668772813,4.946929184
148,468,-1.526210114,-0.3489173022,1.565586343
148,484,-1.704721681,-0.9128283313,1.933735135
148,500,-2.167197651,-1.260185951,2.506953189
164,20,-2.384947383,1.438709981,2.785293598
164,36,-0.27461389,1.754431799,1.77579383
164,52,1.46321095,1.119509613,1.842359373
164,68,1.974632282,0.8713663624,2.158344733
164,84,1.108586799,-0.2068504443,1.127719733
164,100,0.1581680029,-0.7903168656,0.80598875
164,116,0.6214074939,-1.478834471,1.60408811
164,132,2.30547394,-1.354000461,2.673673005
164,148,4.087085439,-2.844978467,4.979776086
164,164,2.649666573,-1.927206382,3.276409222
164,180,1.157482315,-0.9312692071,1.485606827
164,196,0.299094115,-3.30450791,3.318015946
164,212,-0.3179135329,-3.171104593,3.187000683
164,228,-0.5933100312,-0.8970206633,1.075482619
164,244,0.5876109241,-0.8167366738,1.006153762
164,260,1.763480393,-1.17309028,2.118018862
164,276,1.637149516,-0.4103437341,1.68779161
164,292,1.611723933,-0.3258687641,1.644337097
164,308,0.7672489098,-0.7161478465,1.049542104
164,324,0.3747390238,-0.8640342051,0.941798515
164,340,0.3119926745,-1.714829327,1.742979934
164,356,0.02652966709,-0.9838473687,0.984204993
164,372,0.5457470943,-0.6958565384,0.884339422
164,388,0.9357002253,-0.07889444089,0.939020364
164,404,-0.1832817438,0.7344921387,0.757014464
164,420,-2.082259547,1.623745581,2.64052164
164,436,-2.32941949,1.573571678,2.811107075
164,452,-1.53332494,0.6791553148,1.677002479
164,468,-0.9271656811,0.2268903634,0.95452367
164,484,-0.5028930826,-0.1979717148,0.540457447
164,500,-0.2886911948,-0.08598458198,0.301224093
180,20,-4.056355185,2.266059071,4.646400876
180,36,-1.964914819,0.8902125285,2.157166797
180,52,-0.0635999451,0.5979045213,0.601277614
180,68,1.772013641,0.6435580278,1.885258412
180,84,1.735107357,-0.2536526053,1.753549881
180,100,0.8620422906,-1.0021993,1.321938103
180,116,0.130440205,-1.609354955,1.614632472
180,132,1.974167969,-2.156226292,2.923465579
180,148,3.014300356,-3.525425606,4.638386825
180,164,-0.1477520372,-4.155966314,4.158591909
180,180,-0.4278382902,-1.413804341,1.477121632
180,196,-2.303453464,-3.289811118,4.016062133
180,212,-0.4859704608,-2.54539076,2.591366707
180,228,0.3337903319,-2.761152905,2.781255355
180,244,0.7276559682,-3.173539636,3.255892662
180,260,0.7500664184,-2.785658903,2.884873508
180,276,0.7910103934,-1.286287619,1.510044132
180,292,0.9306276936,-0.4141359545,1.018614988
180,308,0.5791887826,-0.09788751476,0.587402427
180,324,0.1075976403,0.3494215105,0.365612697
180,340,-0.4630089308,-0.5670381452,0.732058419
180,356,-0.2602203316,-0.9605509519,0.995174734
180,372,-0.002092689924,-1.077141646,1.077143679
180,388,0.2629852487,-1.394788644,1.419364859
180,404,-0.769672087,-1.340374582,1.545638749
180,420,-1.723578144,-0.4706249136,1.786675524
180,436,-1.76886765,0.2551303474,1.78717214
180,452,-1.199488158,0.1646883381,1.210741132
180,468,-0.6598198458,-0.253341415,0.706784339
180,484,0.3146371774,0.7439619818,0.807759855
180,500,0.4307823292,0.8112539052,0.918534874
196,20,-3.62298091,-0.03686795141,3.623168492
196,36,-3.465090255,-1.057545277,3.622879033
196,52,0.3737183545,0.06970365259,0.380163133
196,68,2.56765689,0.5429507212,2.62443468
196,84,3.201124702,-0.05312547476,3.201565504
196,100,2.424184807,-1.493508811,2.847321644
196,116,1.081856597,-0.3800016072,1.146653792
196,132,3.507404808,-4.306625839,5.554179922
196,148,2.299253467,-3.531391407,4.213940172
196,164,-0.6195136799,-4.889802742,4.928891159
196,180,-1.500786823,-3.426971397,3.741188854
196,196,-2.089774364,-2.193310851,3.029483352
196,212,-0.0462912744,-2.078410241,2.078925687
196,228,0.6188303658,-2.519254684,2.594146331
196,244,0.4270853626,-2.828046263,2.86011321
196,260,-0.06331221699,-1.272093392,1.273667945
196,276,-0.6669080036,-1.191127587,1.365119487
196,292,-0.2777950825,0.4600469748,0.537413553
196,308,-0.2588351563,0.5443999551,0.602799261
196,324,-0.3654627027,1.400178932,1.447088121
196,340,-0.8263829197,0.8681711868,1.198594986
196,356,0.05894724888,-0.1654357851,0.175623965
196,372,0.6106830322,-0.8389051783,1.037639467
196,388,0.4971041141,-1.090033413,1.198033948
196,404,-0.571429641,-1.409201313,1.520651234
196,420,-1.834951638,-0.6634350136,1.951203098
196,436,-1.586107006,-0.59566307,1.694269733
196,452,-0.780515304,-0.6690082462,1.027996193
196,468,-0.8272627216,-2.148906343,2.302642413
196,484,-2.332715444,-5.397708258,5.88020542
196,500,-1.382369179,-3.622782406,3.877563269
212,20,-3.34749729,-1.319117648,3.598028554
212,36,-0.03216742017,-1.345712609,1.346097013
212,52,2.936075444,-0.4142058427,2.965148477
212,68,2.271453216,-0.2727565916,2.287770939
212,84,2.823702415,-0.4287387402,2.856065867
212,100,4.132681074,-1.807084975,4.510499858
212,116,1.778866316,0.767730119,1.937466104
212,132,1.121897437,-0.8079176064,1.382528379
212,148,1.515566394,-2.289036417,2.745292191
212,164,0.4580228611,-2.03715274,2.088007717
212,180,-0.7235731408,-1.672233857,1.822065905
212,196,-2.862190714,-1.35863814,3.168285542
212,212,-1.697465632,-1.090769997,2.017713745
212,228,-0.3322527265,-1.687570562,1.71996694
212,244,-0.07993183656,-1.075606784,1.078572692
212,260,-0.7577966324,-0.7415280359,1.060245049
212,276,-1.839079387,0.307602923,1.864626652
212,292,-1.33134975,0.8875322384,1.600064258
212,308,-1.208809522,0.2620226426,1.236881694
212,324,-1.283472534,0.494133878,1.375307251
212,340,-0.07277151563,1.356783527,1.358733687
212,356,2.452147962,3.384865746,4.179754269
212,372,1.661410184,0.1343175044,1.666830823
212,388,1.551061162,-0.1171202709,1.555476739
212,404,-0.2559253579,-0.4189655335,0.490947968
212,420,-2.151733354,-0.2618744141,2.167610351
212,436,-1.430988039,-0.03370526672,1.431384928
212,452,-0.2718722177,-1.104687739,1.137650871
212,468,0.4639997072,-2.275567453,2.322391647
212,484,-1.748292701,-6.627905312,6.854608391
212,500,-2.245174421,-6.281892867,6.671055851
228,20,-2.407821406,-2.188366076,3.253697897
228,36,0.9979244327,-1.565585034,1.856585487
228,52,1.550487695,-2.386639539,2.846060502
228,68,1.481908845,-1.708108416,2.261346543
228,84,2.062650195,-0.7023364142,2.178945219
228,100,2.242631696,0.2506549521,2.25659585
228,116,4.668150296,-0.0573161739,4.668502151
228,132,3.113487139,0.2796562152,3.126021395
228,148,1.109786368,0.06727701066,1.111823717
228,164,-0.4547179977,-0.1832215228,0.490243392
228,180,-1.606827909,-0.6990978131,1.752322368
228,196,-2.880706431,0.5873341689,2.939971253
228,212,-1.848667336,0.1383541475,1.853837315
228,228,-0.6140572925,0.008715762831,0.614119144
228,244,-0.654810726,-0.6545612223,0.925865801
228,260,-1.649391034,-1.035252807,1.947367237
228,276,-2.681565351,-0.9501339663,2.844916042
228,292,-2.834434388,0.2652247824,2.846816201
228,308,-1.96415848,0.1103346259,1.967255007
228,324,-1.440009045,0.3403913134,1.479693311
228,340,-0.633378571,0.6799632971,0.929256961
228,356,2.056148719,1.870151312,2.779426827
228,372,0.6231631858,0.4002891987,0.740650929
228,388,1.099158749,0.376735013,1.161929097
228,404,0.1964068092,-0.3868885893,0.433887561
228,420,-1.198938471,0.273400375,1.229715911
228,436,-0.8387839038,1.30901349,1.554694425
228,452,0.07077509258,-0.8845382095,0.887365177
228,468,0.5803131748,-3.010610614,3.066029949
228,484,1.177293845,-2.784236497,3.022911456
228,500,-2.431851945,-5.314411098,5.844387838
244,20,-3.328762643,-1.614525655,3.699642391
244,36,-1.587371971,-3.449646159,3.797342281
244,52,0.7476841256,-3.30693795,3.390408553
244,68,1.209814006,-1.434833182,1.876804782
244,84,2.275745887,-0.8609737247,2.433165653
244,100,4.230736813,-0.3481712617,4.245039129
244,116,3.891590339,-0.08029386635,3.892418589
244,132,3.069612287,0.3144687731,3.08567824
244,148,1.357922681,0.5561145115,1.46738453
244,164,0.3228539961,1.807738505,1.836342344
244,180,-0.9984669372,2.069198689,2.29750287
244,196,-0.693893239,4.35041182,4.40540246
244,212,-0.7474560827,3.426423548,3.507002841
244,228,-0.01769869885,1.812170689,1.812257115
244,244,-0.7933756745,0.09084544922,0.798559864
244,260,-2.182213037,-0.7640225091,2.312095183
244,276,-3.163902615,-1.241508504,3.398767883
244,292,-4.457380369,-0.8269917569,4.53344848
244,308,-3.425261034,-0.6670344643,3.489605727
244,324,-1.25780322,0.07091700491,1.259800842
244,340,0.7121283073,0.9830340837,1.213870972
244,356,2.640707197,1.65143885,3.114576179
244,372,3.503954822,1.15943364,3.690797442
244,388,3.490799508,0.6979729988,3.559894312
244,404,0.2899829482,-0.8488056439,0.896973317
244,420,-0.4129631569,0.5468264064,0.685242795
244,436,-0.3867304618,2.035555326,2.071966683
244,452,-0.1071689244,0.8820332456,0.888520019
244,468,0.6886175077,-0.2251567967,0.724492688
244,484,0.9852956774,-0.8491157934,1.300694123
244,500,-0.392125949,-2.175993997,2.211043336
260,20,-3.11470328,-0.03464352114,3.114895937
260,36,-1.596659829,-2.899133469,3.309727705
260,52,0.1626066393,-2.011474741,2.018036559
260,68,1.492069787,-2.106881318,2.581708957
260,84,1.706500083,-1.403363719,2.209428039
260,100,4.379211591,-0.552354499,4.413908659
260,116,3.583429737,-0.2712274369,3.593679591
260,132,2.81118125,-0.1025955722,2.813052767
260,148,0.9294380748,0.03497375674,0.930095854
260,164,-0.8658390325,2.408499397,2.559403559
260,180,-1.889274057,2.787096551,3.367085334
260,196,-0.8751652504,2.312303447,2.472379713
260,212,-0.1819139765,4.078171336,4.082226616
260,228,0.2681375179,2.621762364,2.635438412
260,244,0.9019492429,1.687039227,1.913011707
260,260,0.1992461961,0.4119425698,0.457597779
260,276,-1.336276886,-0.6727351377,1.496064331
260,292,-3.167243809,-0.7878532317,3.263762562
260,308,-3.157823259,-0.3675079255,3.179136645
260,324,-1.656144673,0.2055433581,1.668850877
260,340,-0.6040535856,0.3742467667,0.710592272
260,356,-0.04206873764,1.348055826,1.348712085
260,372,0.4958996531,2.252648748,2.306586839
260,388,1.993290062,2.921897616,3.537045511
260,404,1.687537883,2.985783151,3.429677118
260,420,2.397218123,4.523274596,5.119244847
260,436,-0.2705040625,1.634980166,1.657206261
260,452,0.02147788725,1.42031364,1.420476024
260,468,0.4893013009,0.840151446,0.972250079
260,484,0.5184156655,0.6008901065,0.793614341
260,500,-0.0595305896,1.541864809,1.543013603
276,20,-1.69379872,-0.5884429422,1.793103232
276,36,-2.732237399,-1.179523747,2.975970006
276,52,-0.7130351073,-1.951605579,2.07778329
