x [px],y [px],u [px/frame],v [px/frame],magnitude
20,20,-1.997040359,0.1960935568,2.006644682
20,36,-1.555706487,0.03989258509,1.556217881
20,52,-0.6922880548,-0.2750538642,0.744927768
20,68,0.5396124694,-0.7031681313,0.886356045
20,84,0.6351605402,-0.8319239052,1.046673921
20,100,1.784976877,-1.567966841,2.375849841
20,116,1.397990056,2.186236429,2.594996324
20,132,0.6891967618,3.460363629,3.528329438
20,148,0.06244609766,2.356438158,2.35726543
20,164,-0.4235585265,4.273729598,4.294667217
20,180,1.587462281,3.748294672,4.070595711
20,196,-0.3317456734,3.114338737,3.131958007
20,212,0.862816895,3.081493395,3.200008522
20,228,4.15613926,5.836045579,7.164699683
20,244,4.253610009,4.01985199,5.852555692
20,260,1.53175121,2.420360286,2.864333375
20,276,-1.158133989,1.065903396,1.573983604
20,292,-3.679879177,-1.24692792,3.88540088
20,308,-1.508084751,-2.429973692,2.859911145
20,324,1.104123052,-2.2404764,2.497763442
20,340,-0.44630643,-1.467030911,1.533417465
20,356,-3.285061981,-1.412993248,3.576056786
20,372,-2.333391129,-0.8373171871,2.479075278
20,388,-4.078101559,-2.826485882,4.961847919
20,404,-3.106284087,-2.054293783,3.72412725
20,420,-3.31817377,0.1937515258,3.32382563
20,436,-1.679182938,1.062766022,1.987241041
20,452,-0.6157261653,0.9372275521,1.121389404
20,468,-0.4579350595,0.7376892375,0.868268351
20,484,-0.9566740123,0.4707136937,1.066206616
20,500,-3.244301557,1.526667321,3.585555146
36,20,-2.43837423,0.3522945284,2.463692416
36,36,-1.977791049,0.1986380627,1.987741058
36,52,-1.060770147,-0.1618860462,1.073051908
36,68,-0.4599237915,-0.307083877,0.55301935
36,84,-0.4191077262,-0.2246367429,0.475513357
36,100,-0.5738929419,1.171930175,1.304903615
36,116,0.02605505731,1.241387956,1.241661356
36,132,-0.5540808786,1.013041234,1.154667988
36,148,-0.7224423078,1.299826664,1.487101962
36,164,-0.1137832778,1.108635402,1.114459101
36,180,-0.8629348183,0.4209905587,0.960150796
36,196,-1.660796647,0.6480861996,1.782767855
36,212,1.129856048,2.418315325,2.669236539
36,228,4.39295832,4.147433478,6.041463999
36,244,2.325358535,-0.376577367,2.355653376
36,260,1.831807814,1.395261233,2.302666666
