x [px],y [px],u [px/frame],v [px/frame],magnitude
20,20,-2.575108099,-0.505568136,2.624267681
20,36,-0.9437702476,-1.984799854,2.197756297
20,52,-1.433874005,-1.675920268,2.205607265
20,68,-0.6104360028,-1.853005089,1.950963858
20,84,0.2424052279,-1.318932218,1.341022927
20,100,0.9731187252,-0.9905494436,1.388577781
20,116,1.228593908,-0.5113511974,1.330760323
20,132,0.961803215,-0.6486736524,1.160104707
20,148,0.836071259,-1.113082641,1.392109233
20,164,0.6203318231,-1.200708956,1.351485689
20,180,0.5193639509,-0.764860604,0.924527261
20,196,-0.3817157241,1.231671565,1.289465679
20,212,-0.603354931,1.152120623,1.300545694
20,228,-1.623775122,1.420679335,2.157539205
20,244,-3.670040565,0.3275412174,3.684627661
20,260,-1.737871951,0.4818563346,1.803436843
20,276,-1.017726769,0.9119968125,1.366567218
20,292,-2.09363452,1.774274438,2.744331482
20,308,-1.613484854,1.438017763,2.161302492
20,324,-0.8307274869,1.392370403,1.621358534
20,340,0.4365895784,0.4935260541,0.65892217
20,356,0.410006685,1.969625929,2.011847853
20,372,0.1888857829,2.302351714,2.31008685
20,388,0.5109419688,2.071579675,2.133659777
20,404,0.8845940689,1.179185523,1.474104869
20,420,0.4303706403,1.938725871,1.985919659
20,436,-0.2230262093,2.264551405,2.275507362
20,452,-0.1046674268,0.7170226344,0.724621783
20,468,-0.05525630647,-1.020063922,1.021559428
20,484,-0.2300036463,-1.477142493,1.494942013
20,500,-0.05018143528,0.3907674394,0.393976355
36,20,-2.019958334,-0.7800339796,2.165337082
36,36,-1.064595051,-1.101070548,1.531574019
36,52,-0.5491006513,-1.025764435,1.163487946
36,68,-0.5637385218,-1.132411107,1.264972741
36,84,0.1310820844,-0.6199301507,0.633637045
36,100,0.6678916633,-0.5154166657,0.84364306
36,116,1.073637261,-0.5223563451,1.193965292
36,132,0.8266800578,-0.1883363821,0.847862318
36,148,0.8100778464,-0.4890692671,0.946263634
36,164,0.6927030127,0.002368488611,0.692707062
36,180,0.4885551161,0.2637720734,0.5552133
36,196,-1.065462539,1.139368765,1.559926795
36,212,-1.688643629,0.962417561,1.94364731
36,228,-1.637735368,0.8574001347,1.84859734
36,244,-0.9413854681,0.3785802698,1.014657391
36,260,-0.4295847869,0.05506292264,0.433099313
36,276,-0.2064696104,0.1333310159,0.24577807
36,292,-0.05165860776,0.04022237762,0.065470997
36,308,-0.1659568842,-0.2728370922,0.319345841
36,324,0.211795438,-0.7715979498,0.800137928
36,340,0.2705824846,-0.8944856355,0.934515614
36,356,-0.1093479184,-0.1989077572,0.226982958
36,372,-0.3997012979,0.01566606565,0.400008191
36,388,-0.3957344603,0.03512939385,0.397290621
36,404,-0.2281427316,-0.1418653954,0.26865386
36,420,0.1306495483,0.6404134678,0.653604402
36,436,0.1622941648,1.622064686,1.630163563
36,452,0.09191994484,0.8545080466,0.859437769
36,468,0.1670361092,-0.3339482125,0.373393185
36,484,0.005760625651,-0.7763089834,0.776330357
36,500,0.01909779365,-0.1341815886,0.13553385
52,20,-0.5292457367,-0.9742339854,1.108707765
52,36,-0.8864774651,-0.7907577847,1.18791421
52,52,-1.024728892,-0.5736075926,1.174348744
52,68,-0.7298167788,-0.3489205757,0.8089364
52,84,-0.2517445006,-0.277669606,0.374800885
52,100,0.236023433,-0.2831500628,0.368620427
52,116,0.6047016523,-0.1876651869,0.633152676
52,132,0.6778385113,0.1907957113,0.704178991
52,148,0.6153652602,0.6485822531,0.89405444
52,164,0.3663757163,0.6561709037,0.751526061
52,180,-0.1512594104,0.8421588482,0.855634814
52,196,-1.043297616,0.9852280094,1.434971828
52,212,-1.536639615,0.7558872208,1.712491401
52,228,-1.050587946,0.5933286908,1.206554585
52,244,-0.1705479192,0.04074732519,0.175348046
52,260,-0.06126107006,-0.202104514,0.211185116
52,276,0.7662722369,-0.5666192616,0.953011295
52,292,0.2499728653,-0.9719965653,1.003625307
52,308,0.02658467457,-1.139931039,1.140240991
52,324,0.1031495644,-1.104075488,1.108883455
52,340,0.228724374,-1.156335054,1.178738986
52,356,0.1049382301,-0.8682652197,0.874583629
52,372,-0.4540228744,-0.6832822817,0.820372749
52,388,-0.9273209533,-0.8683350992,1.270405445
52,404,-0.9522181098,-0.7128173666,1.189465395
52,420,-0.3319920888,0.1166711411,0.351896153
52,436,-0.0003264876023,0.7706460469,0.770646116
52,452,0.1308778638,0.536753216,0.552478986
52,468,0.1398592403,-0.008035597646,0.140089892
52,484,0.1796224566,-0.3354297139,0.38049615
52,500,0.1203417842,-0.3481760132,0.368386592
68,20,0.2903846803,-0.3615642295,0.463736945
68,36,-0.5449322296,-0.2737594265,0.609832238
68,52,-0.7874243087,-0.06723793443,0.790289809
68,68,-0.5547455511,0.0421944627,0.556347912
68,84,-0.2747894788,0.1062777416,0.294625552
68,100,0.08016716334,0.1060634452,0.132951978
68,116,0.3455662324,0.1823808922,0.390741361
68,132,0.3491260967,0.6136088106,0.705977906
68,148,0.304451757,0.907663393,0.957362892
68,164,0.1651227636,0.8818904356,0.897215842
68,180,-0.4408809774,1.019802163,1.111023172
68,196,-1.066432447,0.9526876667,1.429997187
68,212,-0.9000876528,0.5517865874,1.0557586
68,228,-0.1925530308,0.4058117158,0.449176823
68,244,0.6186438515,-0.07675105422,0.623386669
68,260,0.7248823051,-0.3442085408,0.802454906
68,276,0.7608348375,-0.5870499272,0.960987652
68,292,0.386775856,-0.9656729247,1.040249855
68,308,0.1439632884,-0.915904579,0.927149732
68,324,0.04618804499,-0.885429425,0.886633296
68,340,0.05202427927,-0.7747653781,0.776510088
68,356,-0.09604899023,-0.8341952152,0.839706535
68,372,-0.6223655298,-1.04332406,1.214851409
68,388,-1.297266981,-1.110198498,1.707466639
68,404,-1.077910119,-1.374103665,1.746439551
68,420,-0.6749891985,-0.6646778243,0.947315696
68,436,-0.1851589825,-0.04770698646,0.191206185
68,452,0.1560913073,0.1197227405,0.196718151
68,468,0.2058043025,0.06846523017,0.21689375
68,484,0.2084737071,-0.09279509662,0.228193375
68,500,0.3051665892,-0.2650479595,0.404199292
84,20,0.5093869936,-0.480080307,0.699965864
84,36,-0.06965717383,-0.2811616533,0.289661867
84,52,-0.4162961425,-0.05763763967,0.420267267
84,68,-0.3498633177,0.06270241761,0.355437666
84,84,-0.2815567472,0.2037747218,0.347560555
84,100,-0.2333807062,0.2920491648,0.37384391
84,116,-0.1063789848,0.599574085,0.608938069
84,132,0.1163867784,1.039852099,1.046345196
84,148,-0.159688602,1.118611374,1.129952148
84,164,-0.1377648029,1.164579144,1.172699332
84,180,-0.1991374657,1.114959375,1.132603257
84,196,-0.4133518505,0.9401181236,1.026977039
84,212,-0.4055415737,0.6116723638,0.733898527
84,228,-0.04331659678,0.3498556301,0.352527005
84,244,0.4757415595,-0.06647504754,0.480363366
84,260,0.8092673773,-0.4740609788,0.93789525
84,276,0.7201412059,-0.6258399061,0.954085397
84,292,0.1555084973,-0.4639280165,0.489297555
84,308,-0.2629863389,-0.4941481996,0.559771612
84,324,-0.4968331909,-0.7013468669,0.859494414
84,340,-0.4142826174,-0.328591911,0.528774745
84,356,-0.3479795175,-0.4846958602,0.596673966
84,372,-0.6679179247,-0.9530534898,1.163797795
84,388,-1.412715969,-1.191781989,1.84827236
84,404,-1.385848285,-1.520754773,2.057491324
84,420,-0.7208172555,-1.08867066,1.305672747
84,436,-0.1746038537,-0.7683580871,0.787947115
84,452,0.06144051874,-0.4631304354,0.467188118
84,468,0.1315667878,-0.09596925338,0.16284937
84,484,0.2209760817,-0.1057483479,0.244975798
84,500,0.3618470387,-0.3060126283,0.473895567
100,20,0.5001551018,-0.5378527885,0.734466301
100,36,-0.1235669322,-0.2047309055,0.239130781
100,52,-0.5992781486,-0.1461924858,0.616852124
100,68,-0.613378102,-0.09695365604,0.620993323
100,84,-0.494123062,-0.08933473417,0.502133742
100,100,-0.5126909164,-0.01620287656,0.512946887
100,116,-0.2649884438,0.4239759216,0.499974457
100,132,-0.1386858878,0.7826916624,0.794883648
100,148,-0.1906027753,0.9850142206,1.003285818
100,164,-0.08107284722,1.011139818,1.014384808
100,180,-0.0940007693,0.7973527152,0.802874521
100,196,-0.1716780916,0.647596564,0.669966176
100,212,-0.1349585288,0.2886767547,0.318666084
100,228,0.1320693001,0.1693943904,0.214794692
100,244,0.4495991535,-0.1200383535,0.465347832
100,260,0.5466305579,-0.753235892,0.930682156
100,276,0.5031539649,-0.5243859873,0.726735561
100,292,-0.1408594116,-0.3163752463,0.346315853
100,308,-0.779314484,-0.07111262389,0.78255228
100,324,-1.029352379,-0.1239007381,1.036782385
100,340,-0.426843841,0.4615318388,0.628655154
100,356,-0.3082620637,0.08826109789,0.320648595
100,372,-0.2871588317,-0.3361124762,0.44207668
100,388,-1.218989433,-0.8330372849,1.476443821
100,404,-0.8748151907,-1.154577724,1.448568721
100,420,-0.2831250882,-1.319170934,1.349211536
100,436,0.1016844975,-1.304501664,1.308458761
100,452,0.2613135805,-1.038264096,1.070643321
100,468,0.28549979,-0.5191689169,0.592491767
100,484,0.4233083937,-0.3388328419,0.542215539
100,500,0.5938122267,-0.3858079599,0.708138929
116,20,0.04641320972,-0.1917873132,0.19732349
116,36,-0.3873468397,-0.0999378313,0.400031429
116,52,-0.5984180122,-0.3738766375,0.70561169
116,68,-0.6469439769,-0.3095296996,0.7171786
116,84,-0.6235051587,-0.2985571128,0.691299524
116,100,-0.6567655343,-0.2495060047,0.702562605
116,116,-0.4762628385,-0.0271331697,0.477035114
116,132,-0.3137617673,0.3042850954,0.437076499
