x [px],y [px],u [px/frame],v [px/frame],magnitude
116,100,-2.72821062,2.195809191,3.502100968
116,116,-2.896247791,3.887713321,4.847944527
116,132,-0.9871816581,4.680649124,4.78361828
116,148,-0.7232565252,4.097281834,4.160627168
116,164,-0.1755383349,3.198872352,3.203685071
116,180,-0.1331864368,-0.5103203694,0.52741398
116,196,0.4397511797,-1.04259223,1.131538624
116,212,0.9146593338,-0.7728971247,1.197485558
116,228,2.496053978,-0.2664044181,2.510230423
116,244,0.07488525873,-0.01345639329,0.076084667
116,260,-0.3683161726,-1.196935126,1.252322043
116,276,-0.5949330222,1.041241985,1.199220652
116,292,-3.8843623,-0.386887464,3.903581994
116,308,-2.822247985,-0.6604966814,2.898506435
116,324,-2.116485593,-0.3056143567,2.138436672
116,340,-0.4414229936,0.0549892353,0.444834885
116,356,1.131003819,2.458484928,2.706162926
116,372,1.343103742,2.554914925,2.886436893
116,388,0.745846867,2.221897458,2.343739717
116,404,0.3590757318,1.422035559,1.466669872
116,420,-1.228309236,1.037461044,1.607814976
116,436,-0.9383096851,-0.4619789721,1.045872667
116,452,-0.6844442411,0.7162793727,0.990716942
116,468,-0.04684462368,1.164778385,1.165719994
116,484,0.8513675141,1.38858863,1.628804785
116,500,1.240082363,2.116052893,2.452648388
132,20,3.180661012,0.7744952137,3.273598526
132,36,1.192026968,1.965925907,2.299085245
132,52,-0.04720995686,0.8785202939,0.879787865
132,68,-0.6974522549,0.4498342158,0.829934015
132,84,-3.210531164,0.2345946437,3.21909071
132,100,-3.768073929,0.7816189281,3.848286539
132,116,-2.795811407,3.322805519,4.342533585
132,132,-1.222415596,3.996885964,4.17964081
132,148,-0.4722267161,3.182183811,3.217031532
132,164,-0.0436365554,3.559790735,3.560058177
132,180,1.717238883,0.08392251715,1.719288332
132,196,3.358271046,-0.9654330605,3.49428754
132,212,4.424195007,-1.420682671,4.646702133
132,228,2.692344267,-0.5167745249,2.74149112
132,244,2.806919827,-0.84946539,2.932642215
132,260,0.5359982314,0.3914408546,0.663716842
132,276,-2.010658042,0.9752459349,2.234692461
132,292,-3.931697849,0.05704088011,3.9321116
132,308,-3.67303879,-0.1305948785,3.675359707
132,324,-2.274719144,-0.3230746548,2.297547479
132,340,-1.041867917,-0.4574474256,1.137869458
132,356,-0.1406453045,0.5612958854,0.578648574
132,372,0.4022510562,1.321114664,1.380995969
132,388,0.1419619615,1.345866049,1.353332413
132,404,-0.1940166344,0.3217750301,0.375741433
132,420,-1.3584259,0.04586152629,1.35919984
132,436,-1.260897288,-0.5656735453,1.381972695
132,452,-1.061579722,0.1668938884,1.074618572
132,468,-0.1377128591,0.9014789795,0.911937049
132,484,0.6329981509,1.222730959,1.376865156
132,500,0.9933285938,2.240973555,2.451257671
148,20,2.914291893,-1.032450399,3.091771509
148,36,1.085880424,0.6671347865,1.274443062
148,52,-0.07676295034,0.6553699988,0.659850275
148,68,-0.5748913837,0.2840509098,0.641237103
148,84,-3.332107085,-0.7136743268,3.4076779
148,100,-3.603961485,-0.841600374,3.7009228
148,116,-2.45494828,0.4001825791,2.487351434
148,132,-2.192276047,0.5072349715,2.250191455
148,148,-0.438824951,0.6490773066,0.783497727
148,164,2.140208743,-1.494775143,2.610526037
148,180,3.687507477,-1.748347236,4.080983883
148,196,6.851899115,-1.482379858,7.010418784
148,212,7.066413272,-0.9800588337,7.134052975
148,228,3.370233257,-0.4955922521,3.406476756
148,244,2.820036071,-0.2791369273,2.833817366
148,260,1.716139177,0.009060575501,1.716163095
148,276,-2.637507907,1.201030569,2.898089437
148,292,-3.582053047,0.9112264027,3.696138199
148,308,-3.649004773,0.4308564466,3.674353428
148,324,-2.960892697,0.06798933846,2.961673195
148,340,-1.063737211,-0.1612030467,1.075882557
148,356,-0.1917460858,-0.9239069228,0.943594491
148,372,-0.1452538219,-0.3308820653,0.361360781
148,388,0.06183418699,-0.8696530517,0.871848552
148,404,0.1281802222,-1.39016121,1.39605815
148,420,-0.5473691915,-0.9317973615,1.080675416
148,436,-1.090686964,-0.5044170135,1.201679898
148,452,-2.612163989,-0.8425373832,2.7446803
148,468,-1.131938769,0.6558304438,1.308204475
148,484,-0.3671795743,1.116796006,1.175607995
148,500,0.3875625505,2.808513834,2.83512869
164,20,1.791229971,-2.249477322,2.875526566
164,36,0.4690529175,-0.5204269299,0.700610326
164,52,-0.1475136075,-0.8697419678,0.882162885
164,68,-1.334093813,-0.3079669066,1.369178556
164,84,-3.389895224,-0.4295851882,3.417006448
164,100,-4.005114065,-1.17491194,4.173889881
164,116,-1.631882948,-2.66351914,3.123679908
164,132,-1.008822326,-3.070428096,3.231911382
164,148,-0.1328034487,-1.242358356,1.249436289
164,164,2.471146281,-4.416681321,5.060991784
164,180,4.040683167,-4.100156461,5.756596517
164,196,5.371778218,-1.952986227,5.715781349
164,212,4.3825953,-3.748990759,5.767328088
164,228,0.90213942,-0.2063987226,0.925449062
164,244,2.683099786,0.6023171709,2.749874622
164,260,0.524132795,1.948586175,2.017846195
164,276,-2.73692024,2.074455278,3.4342535
164,292,-3.251325382,1.922339334,3.777102759
164,308,-3.105305619,1.780771928,3.579674796
164,324,-0.9008038728,0.9522916642,1.310842108
164,340,-0.441834947,-1.029382338,1.120199142
164,356,0.5250847319,-2.74283195,2.792640521
164,372,0.06263708932,-2.142735125,2.143650443
164,388,0.5642092041,-2.917637569,2.971689925
164,404,-0.01154454187,-2.994079812,2.994102069
164,420,-1.880690515,-3.003276688,3.543538864
164,436,-5.340972507,-3.434525818,6.34995708
164,452,-4.527039083,-2.021193948,4.957752297
164,468,-4.307856025,-0.6984714943,4.364113422
164,484,-1.501645042,0.4429346541,1.565608169
164,500,-0.6726769433,2.587330661,2.673345137
180,20,0.1662741595,-1.717392315,1.72542269
180,36,-0.6359088,-2.151960506,2.243950539
180,52,-0.1240432562,-2.564091437,2.567090109
180,68,-0.3511895377,-1.344770559,1.389871198
180,84,-2.994567251,-1.009639413,3.160190622
180,100,-3.885166171,-1.735804122,4.255294599
180,116,-1.860181905,-4.14899788,4.546917651
180,132,-0.1899465563,-4.513215358,4.517210706
180,148,0.5959573042,-2.660323383,2.726258537
180,164,2.511751282,-5.014203722,5.608131014
180,180,3.201826575,-5.000796665,5.937984566
180,196,2.87268425,-2.986175386,4.143616565
180,212,1.187774439,-1.537709666,1.943028341
180,228,0.130534119,-0.04690117588,0.138704277
180,244,0.354793932,2.055620362,2.086013856
180,260,0.05331092388,3.070790796,3.071253517
180,276,-0.5196637703,2.483262404,2.537053922
180,292,-3.439621646,2.932078091,4.519743245
180,308,-2.127836786,1.946510019,2.883849969
180,324,-0.04893786349,0.3073833791,0.311254649
180,340,1.578430749,-1.267090995,2.024095655
180,356,0.9057464242,-2.760463192,2.905259647
180,372,0.547995458,-2.911926558,2.963041563
180,388,0.3715234701,-3.118627204,3.140679119
180,404,-0.7689600431,-2.68177062,2.789837487
180,420,-2.806879767,-4.706930418,5.480307289
180,436,-4.859449836,-4.822657453,6.846333151
180,452,-3.87805558,-1.463036138,4.144851001
180,468,-4.372448886,-0.9272356295,4.469684013
