x [px],y [px],u [px/frame],v [px/frame],magnitude
20,20,1.217023903,2.919475682,3.162986791
20,36,-1.025612299,1.158264201,1.547080007
20,52,-1.267289112,-1.123072108,1.693314104
20,68,-0.8398585084,-1.193805411,1.459634774
20,84,0.02089283506,-1.514700481,1.514844566
20,100,0.7877873504,0.1926616454,0.811003957
20,116,1.386734826,-0.8976812544,1.651927696
20,132,0.4829250661,-0.924339574,1.042890343
20,148,0.2010516344,-1.044759642,1.06392879
20,164,0.1228999453,-0.9999206357,1.007445122
20,180,1.149804293,-0.9835983035,1.513114515
20,196,1.010816319,0.9024469303,1.355049849
20,212,1.299183682,-0.2982041398,1.332968097
20,228,0.4881761966,0.8670225069,0.995009561
20,244,-0.2290471053,1.328309483,1.347912705
20,260,-0.4964943187,1.157899436,1.259856227
20,276,-0.3246283473,0.9188385796,0.974498794
20,292,-1.132043099,1.707310149,2.048518861
20,308,-1.65674373,1.46132262,2.209131863
20,324,-0.5526780077,1.029272186,1.168269752
20,340,-0.08349632303,0.9908727176,0.994384422
20,356,0.51236494,1.061851215,1.17900205
20,372,0.9695944316,1.138554547,1.495466422
20,388,0.9949208275,1.31494113,1.64892014
20,404,0.6788642536,1.426685892,1.579964971
20,420,0.2103043077,1.551968825,1.566152973
20,436,-0.5328782674,1.62919781,1.714130903
20,452,-1.038076892,0.5428920091,1.171467186
20,468,-0.6240148337,-1.069193106,1.237969471
20,484,-0.778504468,-0.5693185973,0.96446507
20,500,0.07621900265,0.1838408147,0.199014526
36,20,1.183365887,0.4898778073,1.280755671
36,36,-0.6764991715,-0.5661418561,0.882138158
36,52,-0.9324366675,-1.409963522,1.690395005
36,68,-0.6052338326,-1.312561705,1.445380995
36,84,-0.2539161555,-1.155270045,1.182844999
36,100,0.4118687712,-0.8065878297,0.905659876
36,116,1.196552624,-0.7205285994,1.396746092
36,132,0.5748010454,-0.3836766398,0.691089
36,148,0.2664922454,-0.5243310134,0.588167602
36,164,0.4470981999,-0.114401892,0.461502539
36,180,-0.876410335,0.6177819807,1.072263797
36,196,-1.261039969,1.122375013,1.688178744
36,212,-1.307010167,0.3948108636,1.365339223
36,228,-0.4979986248,0.8937420229,1.023121417
36,244,-0.5494659068,0.9512847635,1.098569745
36,260,-0.2241769419,0.7119714013,0.746430558
36,276,-0.1900669867,0.5087711272,0.543114647
36,292,-0.4282222616,0.2686577932,0.505520836
36,308,-0.9577727982,0.3865412749,1.03283246
36,324,-0.3598758318,-0.387226362,0.528634912
36,340,0.2452913241,0.07561994012,0.256683091
36,356,0.2344571338,-0.5021786963,0.55421439
36,372,0.2763390667,0.08154552135,0.288119683
36,388,0.3670199177,0.1028449781,0.381157067
36,404,0.1679254241,-0.06912888448,0.181597772
36,420,-0.0541343324,0.4056906625,0.409286501
36,436,-0.3596539914,1.349414901,1.396521238
36,452,-0.4609204481,0.7395756301,0.871446942
36,468,-0.2904844891,-0.3981089952,0.492820465
36,484,-0.04627172303,-0.6191668407,0.620893428
36,500,0.2445091262,-0.09326875549,0.261694046
52,20,0.2414904114,-0.3073872909,0.390902245
52,36,-0.7676125008,-0.7036985829,1.041355197
52,52,-0.7700186172,-0.6473110416,1.005952412
52,68,-0.6167777731,-0.5215127186,0.807706839
52,84,-0.1703429413,-0.4482431586,0.479519183
52,100,0.2675424737,-0.3389517384,0.431818545
52,116,0.6456988165,-0.2164618965,0.681015943
52,132,0.7563211788,0.2547488691,0.798071871
52,148,0.4452309554,0.3174973826,0.546841103
52,164,0.2225836777,0.6837606652,0.719077284
52,180,-0.06212132709,0.6159680697,0.61909266
52,196,-1.3060576,0.7332230584,1.497799221
52,212,-1.762251952,0.6445097111,1.876412724
52,228,-0.9349046226,0.8303379163,1.250403018
52,244,-0.04122315244,0.570616881,0.572103988
52,260,0.2529998463,0.1546628817,0.296529137
52,276,0.3603672824,-0.2532202688,0.440437377
52,292,0.01198596934,-1.081535906,1.08160232
52,308,-0.1575992032,-1.029413729,1.041407766
52,324,0.07216616992,-0.9396206888,0.942387922
52,340,0.250733386,-0.7275280515,0.769522122
52,356,0.2551812996,-0.7980227012,0.837829175
52,372,0.09365886766,-0.6871356608,0.693489293
52,388,-0.5683648465,-0.01449434238,0.568549633
52,404,-0.4569869759,-0.1609589102,0.484504765
52,420,-0.2834507552,0.3785676626,0.472924736
52,436,-0.2285890332,0.7011401807,0.737462202
52,452,-0.1281234465,0.4572371824,0.47484888
52,468,0.01805779868,0.1337835584,0.134996758
52,484,0.09284086419,-0.1770772848,0.199939468
52,500,0.2595784987,-0.3500771991,0.435815376
68,20,0.3170755443,-0.6567843977,0.729316561
68,36,-0.3122521019,-0.1600228403,0.350868472
68,52,-0.7698897063,0.01871281823,0.770117088
68,68,-0.7817143609,0.3440545125,0.854078948
68,84,-0.3371520159,0.1621537907,0.374119411
68,100,-0.0194295901,0.06901962229,0.071702282
68,116,0.1624160105,0.2487777223,0.297101524
68,132,0.3944635814,0.8979456315,0.980769022
68,148,0.4798917964,1.055209892,1.159208373
68,164,0.1491191218,0.9742425982,0.985588734
68,180,-0.5081941309,0.8938106581,1.028182264
68,196,-1.380768754,0.8978068403,1.646991037
68,212,-1.569616529,0.8124918597,1.767438562
68,228,-0.8614932904,0.68178735,1.098637647
68,244,0.5418643767,0.1948756147,0.575841565
68,260,0.7602188158,-0.289192132,0.813366299
68,276,0.3674672871,-0.8060866894,0.885893875
68,292,0.2075027962,-1.110460722,1.129681559
68,308,0.1382499296,-0.9980318181,1.007561687
68,324,0.1176717876,-0.891064674,0.898800814
68,340,0.238585974,-0.6594193424,0.701253974
68,356,0.1657915747,-0.5850875382,0.608123568
68,372,-0.1672378773,-0.7582310596,0.776455309
68,388,-0.6253992779,-0.7811753898,1.000679392
68,404,-0.6502677272,-1.050737518,1.235676919
68,420,-0.621990149,-0.5038843372,0.800481837
68,436,-0.315073025,-0.1109111018,0.334024376
68,452,0.01345625759,0.1324005796,0.133082622
68,468,0.1941771215,0.1723090761,0.259605802
68,484,0.20559706,-0.03183227852,0.208046738
68,500,0.4036954785,-0.2675028619,0.484280725
84,20,0.2575400575,-0.4842275792,0.548455312
84,36,-0.01346089861,-0.1057806796,0.106633709
84,52,-0.3803455083,0.2670224838,0.464718961
84,68,-0.6851146835,0.5351986582,0.869378935
84,84,-0.5625563236,0.6143543475,0.833007132
84,100,-0.3374415968,0.5697265181,0.66215945
84,116,-0.1899749746,0.5807638064,0.611045898
84,132,0.1467638218,1.09991394,1.109662244
84,148,0.3304163829,1.350394405,1.390230209
84,164,0.07446382043,1.054955198,1.05757994
84,180,-0.4902500267,0.7512830851,0.897090499
84,196,-1.153731099,0.7631486769,1.383290046
84,212,-1.182433731,0.5426475413,1.30100572
84,228,-0.3483940537,0.3723064576,0.50989265
84,244,0.6687262251,0.0425961224,0.670081483
84,260,0.6404725872,-0.520136273,0.825073862
84,276,0.5168447276,-0.8994945921,1.037409752
84,292,0.3241508996,-0.568158009,0.654123329
84,308,0.005806896174,-0.5393008229,0.539332085
84,324,-0.1390167333,-0.3177795578,0.346856598
84,340,-0.09192506501,-0.3479335275,0.35987214
84,356,-0.01301516011,-0.3864604392,0.386679538
84,372,-0.230421759,-0.6621262688,0.701074449
84,388,-0.7713116474,-0.8138147935,1.121256516
