x [px],y [px],u [px/frame],v [px/frame],magnitude
20,20,0.9509862966,3.858962427,3.974413913
20,36,0.7535513006,3.607225246,3.685093423
20,52,-0.2777998222,2.157345991,2.175158492
20,68,-2.063717098,-0.3556456994,2.094137561
20,84,-1.08241483,0.4730896438,1.181285603
20,100,1.691187929,1.117001486,2.026773034
20,116,3.152114814,-0.4549608764,3.184778988
20,132,2.930256572,0.1529871906,2.934247545
20,148,1.324382801,0.3565964796,1.371550529
20,164,0.5321977256,0.4400598067,0.690570092
20,180,0.7573114027,0.4579718609,0.885019088
20,196,1.582351868,1.100739557,1.927554151
20,212,0.2774103865,2.497228344,2.512589486
20,228,-1.879031794,1.303914696,2.287127897
20,244,-2.034871613,0.3044313907,2.057518154
20,260,-0.3713110981,-0.6746033673,0.770040022
20,276,0.4000408625,-0.4232838475,0.582410428
20,292,-1.098084609,-0.7056505137,1.305271028
20,308,-2.598487188,0.1801648823,2.604725523
20,324,0.7656802502,1.169460931,1.39782156
20,340,2.431521022,3.211452507,4.028116394
20,356,1.631879343,1.297790151,2.085015459
20,372,1.597477771,1.704760799,2.336267239
20,388,1.599145841,1.787507143,2.398426402
20,404,2.160142377,1.506161397,2.633388927
20,420,2.685586277,3.056242378,4.06853673
20,436,2.493352897,3.812151522,4.555140821
20,452,-0.6353865396,3.519018369,3.575920348
20,468,-1.822420132,1.891688871,2.626728369
20,484,-2.771796645,1.433946672,3.120746657
20,500,-2.882107794,0.4822336427,2.922172928
36,20,1.148421293,4.110699607,4.268105285
36,36,1.587467427,4.805367322,5.060791236
36,52,-0.4520010399,1.829418847,1.884430486
36,68,-1.059266952,1.536320502,1.866099451
36,84,0.0375936619,1.537436673,1.537896228
36,100,1.448623282,1.333369498,1.96885338
36,116,1.59325581,0.5674274702,1.691282948
36,132,1.492174695,0.6358259515,1.62199259
36,148,0.5106941049,0.4767424416,0.698635688
36,164,-0.4851010266,0.5056110795,0.700689353
36,180,0.1573846147,-0.1668837808,0.229390744
36,196,0.3420600902,1.21510098,1.262329393
36,212,-0.4409756662,1.460558965,1.525677564
36,228,-1.943973808,1.228451269,2.299592722
36,244,-2.175241171,0.642296231,2.268086991
36,260,-0.8091896713,0.2745606106,0.854500704
36,276,0.06901212254,-0.08972896071,0.113198761
36,292,-0.4956305832,0.009034005393,0.495712909
36,308,-1.130847829,0.8656218022,1.42412005
36,324,0.7647595659,0.9339368244,1.207101978
36,340,1.505346138,1.220025574,1.937660805
36,356,0.969879414,0.4932033223,1.088078855
36,372,-0.4279391061,0.8963818971,0.993293705
36,388,0.5416345229,1.089496896,1.216705159
36,404,1.252878846,1.5547447,1.99673145
36,420,1.492256764,2.460001778,2.877227658
36,436,1.60626906,3.122671591,3.511577731
36,452,0.07553732357,2.001736566,2.003161293
36,468,-1.348486151,2.767465249,3.07851893
36,484,-2.65295001,2.391139538,3.571511171
36,500,-2.992418943,-0.4694793871,3.029023279
52,20,0.9068101542,3.667769073,3.778205213
52,36,-0.2710945938,1.732479692,1.753561565
52,52,-0.8625271688,1.66410877,1.874356187
52,68,-0.8988587808,1.904787217,2.106219706
52,84,0.1654731035,1.904744318,1.911918478
52,100,1.27418445,1.066288744,1.661480574
