x [px],y [px],u [px/frame],v [px/frame],magnitude
20,20,-0.2600155967,4.012913802,4.021328797
20,36,-1.130287096,0.2548895327,1.158670615
20,52,-1.162170985,-1.424756141,1.838633041
20,68,-0.5218752237,-1.592558394,1.675886627
20,84,0.2353557098,-1.572510001,1.590025161
20,100,1.201024402,-1.47612044,1.902995315
20,116,1.504177651,-1.189746716,1.917823676
20,132,1.136852841,-0.4377733016,1.218228158
20,148,0.8637238705,-1.011080997,1.329775811
20,164,0.7822031107,-0.7318853446,1.071213267
20,180,0.6756835558,-0.277746857,0.73054198
20,196,0.1234132282,0.1109549575,0.165957306
20,212,-0.1141055537,-0.3728980998,0.389965473
20,228,-1.294685781,0.5998618846,1.426900681
20,244,-3.146498144,0.834157037,3.255191013
20,260,-1.269043703,0.4177544143,1.33603543
20,276,-0.8723850996,0.8230493078,1.199360632
20,292,-1.40561043,2.887985835,3.211884628
20,308,-0.9581151994,3.083122355,3.228564416
20,324,0.0143840175,1.307359601,1.307438728
20,340,0.5556822889,0.5884118696,0.809327705
20,356,0.355054531,1.474722813,1.516862253
20,372,0.4730492528,1.561397106,1.63148292
20,388,0.7289481696,1.330246225,1.516878523
20,404,1.1154148,1.286478672,1.70269714
20,420,-0.4192444509,2.062618482,2.104794743
20,436,-1.015456422,1.868972592,2.12701911
20,452,0.1574801275,0.619760744,0.639455526
20,468,0.5051515851,-1.785493238,1.855576521
20,484,-0.01682451375,-2.303336598,2.303398044
20,500,0.02616897227,0.5145263578,0.515191409
36,20,-0.6765720563,0.7737023712,1.027796238
36,36,-1.108983258,-1.061464013,1.535105768
36,52,-1.0874678,-1.362911659,1.743592385
36,68,-0.5255878789,-1.089132512,1.209318919
36,84,-0.04030443539,-0.9193828102,0.920265831
36,100,0.5760831539,-0.7703751093,0.961950939
36,116,1.141867668,-0.6338716759,1.306007302
36,132,0.7825753376,-0.3823488477,0.87098496
36,148,0.7945980165,-0.4205218977,0.899013167
36,164,0.5728983157,0.1245001849,0.586270225
36,180,0.1102128725,0.5101894772,0.521958025
36,196,-1.477613571,1.068693931,1.823581252
36,212,-1.320232776,0.1800973679,1.332459997
36,228,-1.289006106,0.7014756998,1.467516575
36,244,-1.734292217,0.7729562671,1.898744555
36,260,-0.9725399634,0.1955216227,0.991999337
36,276,-0.6675322575,0.2928298691,0.728936655
36,292,-0.3258186127,0.2490104908,0.410078033
36,308,-0.4095872839,0.37382024,0.554529814
36,324,0.2673824782,-0.6789078555,0.729663803
36,340,0.2143526112,-1.135162291,1.155223125
36,356,0.007030082775,-0.5088343289,0.508882891
36,372,-0.05944056425,-0.5637077532,0.566832966
36,388,0.05598914705,-0.392461188,0.396434823
36,404,0.1459987775,-0.2064193346,0.252833116
36,420,0.376220334,0.3698120773,0.527544038
36,436,0.1335225595,1.978445264,1.982945772
36,452,0.2325768701,1.267891502,1.289046493
36,468,0.1613099286,-0.5780475036,0.60013316
36,484,-0.06751880839,-1.221118893,1.222984113
36,500,0.3657422619,-0.2170891786,0.425317662
52,20,-0.3850934855,-0.8470848394,0.930510461
52,36,-0.7247653775,-0.9344686124,1.182588872
52,52,-0.8348786068,-0.5723810851,1.012246212
52,68,-0.6920119104,-0.4097058514,0.804201075
52,84,-0.144977219,-0.3387789855,0.368496398
52,100,0.3244954335,-0.386203017,0.504430428
52,116,0.6250774324,-0.2751324047,0.68294922
52,132,0.6924442996,0.1332433376,0.705147428
52,148,0.5055678073,0.5598373875,0.754331962
52,164,0.06890055915,0.7977592979,0.800729158
52,180,-0.3946383908,0.8588564428,0.945184558
52,196,-1.288889905,0.7271092612,1.47983954
52,212,-1.664165083,0.5171590094,1.742670039
52,228,-1.381153156,0.5571015926,1.489277081
52,244,-0.3252894663,0.3335285596,0.465891121
52,260,-0.09921840934,-0.0125163166,0.100004755
52,276,0.2437813395,-0.5553034509,0.606457966
52,292,0.08756111297,-1.322212214,1.32510833
52,308,-0.04676222258,-1.3861754,1.386963931
52,324,0.03462854869,-1.505555609,1.505953794
52,340,0.2312414982,-1.158506838,1.181359693
52,356,0.02832715837,-1.177006987,1.177347814
52,372,-0.1997081566,-0.616645208,0.648177954
52,388,-0.7021599965,-0.4019549919,0.809071367
52,404,-0.7426033041,-0.6822976694,1.00845911
52,420,-0.5749193023,-0.2077305624,0.611297138
52,436,-0.0902618144,0.6185391983,0.625090341
52,452,0.04665913132,0.4624247161,0.464772732
52,468,0.0391018611,-0.1154181828,0.121861858
52,484,0.08958808555,-0.5127999994,0.520566868
52,500,0.2310181645,-0.5848965971,0.628866776
68,20,-0.00266617938,-0.7983951079,0.79839956
68,36,-0.5805542396,-0.327039492,0.66633179
68,52,-0.8190625165,-0.06332765015,0.821507028
68,68,-0.6509542838,0.1302513933,0.663857594
68,84,-0.3488179552,0.1740996645,0.389852099
68,100,-0.01544473648,0.2454005564,0.245886098
68,116,0.1949248186,0.3654328349,0.414170064
68,132,0.2384838334,0.6917757497,0.731729613
68,148,0.267946694,0.793536707,0.837553542
68,164,-0.01456686088,0.9751028715,0.975211671
68,180,-0.4790249848,0.9613134937,1.074052405
68,196,-1.199732856,0.8571416669,1.474466264
68,212,-1.245956597,0.693606231,1.426007519
68,228,-0.6688271809,0.5121185222,0.842374726
68,244,0.4347863726,-0.03518112778,0.436207407
68,260,0.681070718,-0.2830090664,0.737530647
68,276,0.5266458528,-0.9534115405,1.089196686
68,292,0.2707361431,-1.575834538,1.598922309
68,308,0.1643150654,-1.221498234,1.232500457
68,324,0.03348579357,-1.173784813,1.174262358
68,340,0.06352778907,-0.9262209394,0.92839701
68,356,0.007881035624,-0.8729582627,0.872993837
68,372,-0.4076833679,-1.125868375,1.197407753
68,388,-1.051489033,-0.9753033715,1.434170789
68,404,-0.9701338995,-1.458988157,1.752086249
68,420,-0.7631649896,-0.9198207994,1.195195007
68,436,-0.3343489254,-0.3356243522,0.473743506
68,452,-0.06696313532,-0.07040105113,0.097161564
68,468,0.06070601128,0.03177677348,0.068519947
68,484,0.1498986283,-0.06329786518,0.162715145
68,500,0.2546711152,-0.4738275203,0.537931126
84,20,0.2517813962,-0.5113097215,0.569939912
84,36,-0.2271099179,-0.3053595908,0.38055669
84,52,-0.5213061214,0.01568428521,0.521542011
84,68,-0.4547917551,0.1076083348,0.467349007
84,84,-0.4063833057,0.3473985867,0.534633678
84,100,-0.3912737319,0.6847147623,0.788625031
84,116,-0.1607764276,0.9168141422,0.930804615
84,132,-0.1918155871,0.9762124566,0.994878877
84,148,-0.2158915378,1.089866657,1.111043872
84,164,-0.331782615,0.918751228,0.976823179
84,180,-0.6069677811,0.770508994,0.980863903
84,196,-0.8573419005,0.790195211,1.165951803
84,212,-0.8052221038,0.6007537702,1.004633131
84,228,-0.3121162465,0.3784396133,0.49054367
84,244,0.309654709,-0.1969460299,0.36697926
84,260,0.7240198353,-0.6152122441,0.95010043
84,276,0.751598931,-0.8997860175,1.172397471
84,292,0.2782129135,-0.7789239285,0.827118439
84,308,-0.1014582908,-0.8672676483,0.873182088
84,324,-0.3022378139,-0.7657670578,0.823253839
84,340,-0.2501550713,-0.6462048444,0.692934528
84,356,-0.1530836159,-0.6280663854,0.646453384
84,372,-0.4266279442,-0.9940663385,1.081748255
84,388,-1.156977078,-1.202760025,1.668900128
84,404,-1.216880058,-1.592198465,2.003969318
84,420,-0.838731021,-1.567761102,1.778017041
84,436,-0.2874484144,-1.151445044,1.186782322
84,452,0.1646978544,-0.7681013004,0.785560304
84,468,0.2115248446,-0.1211665664,0.243770582
84,484,0.2972453933,0.04281204898,0.300312663
84,500,0.4013397691,-0.3634566284,0.541455752
100,20,0.4309240722,-0.4012859907,0.588834444
100,36,-0.08813757747,-0.1527334906,0.176339876
100,52,-0.4831735513,-0.07307311184,0.488667945
100,68,-0.5924811701,-0.0857290155,0.598651318
100,84,-0.5413137171,-0.04632115728,0.543291993
100,100,-0.5133527554,0.05425337393,0.516211662
100,116,-0.2884320001,0.6454309813,0.706947077
100,132,-0.1411621751,0.8647001873,0.876146776
100,148,-0.1439998004,1.076013167,1.08560595
100,164,-0.3473478103,0.75504332,0.831108246
100,180,-0.6091350987,0.3657947484,0.710528934
100,196,-0.5439043313,0.4311120092,0.694038534
100,212,-0.3839566695,0.1335631288,0.406524087
100,228,0.08718037901,0.05390181528,0.102497923
100,244,0.4528518106,-0.2474879878,0.516066921
100,260,0.6921454889,-0.8760750801,1.116500302
100,276,0.5605458432,-0.6744262405,0.876962027
100,292,0.02948281823,-0.4761747274,0.477086583
100,308,-0.6006951824,-0.2886307984,0.666440125
100,324,-0.9398441051,-0.2679138213,0.977284379
100,340,-0.341077394,0.2663848699,0.432775563
100,356,-0.1213279769,-0.1667944155,0.206254345
100,372,-0.1135579949,-0.483284773,0.496446966
100,388,-0.6693360306,-1.101521056,1.288937298
100,404,-0.8847411584,-1.267878888,1.546054266
100,420,-0.4751525126,-1.549747078,1.620952163
100,436,-0.01874804658,-1.545434504,1.545548218
100,452,0.2753924171,-1.30929413,1.337943236
100,468,0.42431301,-0.5043174433,0.659073299
100,484,0.5112857592,-0.1931852394,0.546565334
100,500,0.5576097415,-0.4439916256,0.712781304
116,20,0.03881483681,-0.1410259322,0.146269973
116,36,-0.4542064301,-0.06205766364,0.458426259
116,52,-0.6629006343,-0.3651330684,0.7568087
116,68,-0.7694964432,-0.3347683696,0.839163058
116,84,-0.7752601036,-0.3468617758,0.84931815
116,100,-0.6899263225,-0.3123644813,0.757343977
116,116,-0.3539972946,-0.005949247758,0.354047282
116,132,-0.1154225666,0.4201349234,0.435701415
116,148,-0.06312667416,0.5466590924,0.550291868
116,164,0.213439889,0.04370839441,0.21786925
116,180,0.2015032118,-0.2518074618,0.322506654
116,196,0.2020986424,-0.2972599638,0.359454235
116,212,0.2441632768,-0.4953543619,0.552260491
116,228,0.4921942715,-0.3065873546,0.579871543
116,244,1.195473817,-0.3374706716,1.242193262
116,260,0.942345914,-0.2997295364,0.988864812
116,276,0.3507120139,-0.3140962208,0.470802881
116,292,-0.408174067,-0.3090914264,0.511999589
116,308,-1.097762528,0.2210022246,1.119787726
116,324,-1.300008822,0.1404350315,1.307572153
116,340,-0.3040039471,0.5077375982,0.591790392
116,356,0.1602674462,0.2532063914,0.299665031
116,372,0.3547088898,0.2076434508,0.411016057
116,388,0.04938787788,-0.442494109,0.445241731
116,404,-0.1931821702,-0.9038061387,0.924221233
116,420,-0.0339772026,-1.195147173,1.19563005
116,436,0.0815260284,-1.510166079,1.512365062
116,452,0.4237133755,-1.451041249,1.511639418
116,468,0.660268509,-0.8323217017,1.062409487
116,484,0.568862435,-0.4598816542,0.731502294
116,500,0.421396916,-0.4481545233,0.615156759
132,20,-0.4284421029,-0.7393281418,0.854499115
132,36,-0.593327423,-0.5042642981,0.778665469
132,52,-0.6321147459,-0.619113337,0.884799625
132,68,-0.4298986612,-0.4662750246,0.634212313
132,84,-0.3116482118,-0.4735546162,0.566902622
132,100,-0.5300925843,-0.6006154948,0.801084965
132,116,-0.4049938449,-0.371736359,0.549734422
132,132,-0.2404914842,-0.5742292886,0.622555564
132,148,0.182260442,-0.5435244926,0.573269346
132,164,0.4517963775,-0.5367160656,0.701558338
132,180,0.4576786771,-1.007434731,1.106523614
132,196,0.2410379214,-0.8264774919,0.86090901
132,212,0.1751051576,-0.9944605572,1.009759187
132,228,1.061518764,-0.5625282384,1.201357609
132,244,1.399700491,-0.369015193,1.447526745
132,260,1.355533646,-0.2934131271,1.386925639
132,276,0.452623011,-0.1755784611,0.485484692
132,292,-0.5438981819,0.1074406733,0.554408451
132,308,-1.310546841,0.2872496876,1.341657708
132,324,-1.336380193,0.3237208691,1.375029898
132,340,-0.4490900445,0.2817040813,0.53013117
132,356,0.4258008818,0.2716394447,0.505068687
132,372,0.5467916246,0.3480062333,0.648143055
132,388,0.2112182424,0.04587681633,0.216143073
132,404,0.2269857244,-0.390009354,0.451253604
132,420,0.2779792725,-0.692673206,0.746370314
132,436,0.08367665301,-1.073570871,1.076826911
132,452,0.1026420206,-1.000002583,1.00525646
