x [px],y [px],u [px/frame],v [px/frame],magnitude
20,20,-2.981454263,-1.230346055,3.225340437
20,36,-2.677206659,-1.542177467,3.089619205
20,52,-2.011969683,-2.162950692,2.954044296
20,68,-0.9776893817,-3.044731998,3.197853885
20,84,-1.065195509,-2.63603694,2.843120156
20,100,-0.4520377679,-1.663997619,1.724304561
20,116,1.764519643,2.136177515,2.770700985
20,132,0.9916729128,2.418197676,2.613636388
20,148,-0.1606261855,1.844470966,1.85145184
20,164,0.3618422723,2.500955098,2.526995495
20,180,0.388045069,3.976332494,3.995222031
20,196,0.299153809,3.768971045,3.780824743
20,212,-2.107034424,4.58260898,5.043798086
20,228,0.09565934396,4.47999366,4.48101483
20,244,-1.621756045,1.155565456,1.991337288
20,260,0.3067005837,1.305811921,1.341346346
20,276,1.039513849,1.346087518,1.700747085
20,292,-1.554762311,-0.7796021635,1.739271508
20,308,-1.26256994,0.2340034164,1.284071825
20,324,-1.362751279,1.981484805,2.404864462
20,340,-1.500116755,-0.9455300233,1.773239212
20,356,-4.678306467,0.2990861265,4.68785707
20,372,-5.140516087,1.766059264,5.435427395
20,388,-3.501412388,-1.498825392,3.808722393
20,404,-2.626500141,-1.228442649,2.899581751
20,420,-1.239418165,-2.054480732,2.399385018
20,436,4.271197366,-0.04811782182,4.271468397
20,452,4.224595129,3.805481937,5.685850576
20,468,0.8664977905,0.9216516523,1.265013909
20,484,-0.3360902785,1.375056665,1.415534354
20,500,1.968210673,-2.076702097,2.861213878
36,20,-3.285701867,-0.918514643,3.411672011
36,36,-3.03819603,-1.233235653,3.278948809
36,52,-2.381013008,-1.901942613,3.047393747
36,68,-0.9847418409,-3.30678705,3.450298116
36,84,-1.765859376,-3.199381202,3.654353487
36,100,-0.9946906568,-0.9715539279,1.390441131
36,116,0.08416235178,1.432274553,1.434745168
36,132,1.371125281,3.273944548,3.549464388
36,148,-1.835393742,0.6142601221,1.935454904
36,164,0.8581079334,1.682061836,1.888301153
36,180,-0.9388936742,0.7697721502,1.214113049
36,196,-1.628686596,0.8213829681,1.824086075
36,212,-1.142498477,1.560732947,1.93421563
36,228,2.3437213,2.331736361,3.306058679
36,244,2.080169641,2.854387582,3.531944819
36,260,1.502343948,1.415782788,2.064334818
36,276,4.366603273,3.512052798,5.603725457
36,292,-1.807006025,2.380554505,2.988697128
36,308,-2.352314118,1.167484084,2.626099921
36,324,-2.077852536,1.560854595,2.598795534
36,340,-2.520270222,2.780538184,3.752752934
36,356,-2.741232595,2.836590044,3.944692538
36,372,-2.657609334,2.98411067,3.995973456
36,388,-1.184078711,-0.9694385164,1.530311547
36,404,-1.411909341,-0.5672142965,1.521584715
36,420,-0.7471232173,-1.432730354,1.61583086
36,436,2.720669862,-0.8038881019,2.836949167
36,452,3.763189141,-0.3595434666,3.780325914
36,468,1.090084453,1.233688563,1.646290249
36,484,1.338564115,0.7974061406,1.558079088
36,500,1.28138516,2.026183162,2.3973665
52,20,-3.837455308,-0.2919622215,3.848545853
52,36,-3.808862588,-0.5703078889,3.851322539
52,52,-3.489144478,-0.9047970549,3.60455086
52,68,-1.202901112,-0.9188040468,1.513661773
52,84,-0.8666577865,-0.952506242,1.287774771
52,100,-0.7870246797,-0.3963525603,0.881194189
52,116,-0.8291326206,0.2096131071,0.855218427
52,132,-0.3402400501,0.409781262,0.532619915
52,148,0.7036832855,0.319813892,0.772949605
52,164,0.8008604954,-0.2893867119,0.851541075
52,180,-1.639781921,0.0919890951,1.642360113
52,196,-2.023213836,-0.8749483389,2.204297807
52,212,-1.145885782,-0.1261862479,1.152812732
52,228,2.729220107,1.959893478,3.360033458
52,244,3.898931343,3.951550499,5.551253639
52,260,2.417989782,2.230576479,3.289703028
52,276,2.196643272,3.411002508,4.05711471
52,292,1.442546233,2.625509454,2.995703511
52,308,0.9917579801,1.606220559,1.887731012
52,324,0.7031080904,1.321139743,1.496586518
52,340,-2.195593943,3.86863804,4.448257305
52,356,-1.535186229,3.509647306,3.830720685
52,372,0.4409395567,0.0319837799,0.442098015
52,388,0.1559273573,-0.3646033305,0.396546251
52,404,-0.3103602213,-0.1389001959,0.340024604
52,420,-0.1651285079,-0.4363172954,0.466519245
52,436,3.595416157,-1.375160765,3.849426512
52,452,3.886884702,0.9825495183,4.009149067
52,468,3.539682241,0.6617208311,3.601003308
52,484,0.3402842519,0.8227373006,0.89033142
