x [px],y [px],u [px/frame],v [px/frame],magnitude
20,20,1.459778115,1.019097534,1.780312312
20,36,-0.6322394184,0.624418052,0.88860823
20,52,-1.015119538,-1.28495896,1.637555253
20,68,-0.5029468912,-1.399179565,1.486828514
20,84,0.3406873329,-1.543449011,1.580602008
20,100,1.121504756,-0.3695866066,1.180833256
20,116,1.430022788,-0.2519599817,1.452049933
20,132,0.9010287226,-0.4791056485,1.020487619
20,148,0.5809532887,-0.8601435426,1.037956472
20,164,0.3012613228,-0.7235883177,0.783797447
20,180,0.8025775616,-0.9846719116,1.270318667
20,196,0.3353422036,0.04100022476,0.337839329
20,212,-0.1059083719,-0.1982917361,0.224802571
20,228,0.3089601444,0.6189296842,0.691758863
20,244,-1.314997178,1.734942773,2.176980478
20,260,-0.7728764852,1.402326749,1.601205287
20,276,-0.6838456536,1.13031684,1.321083282
20,292,-1.346902837,1.871633264,2.305896426
20,308,-1.262494565,1.800311177,2.198866267
20,324,0.0991454529,1.014994935,1.019825739
20,340,0.5833387914,0.8748599461,1.051505621
20,356,0.477515011,1.245460946,1.333864144
20,372,0.6260567726,1.630184698,1.746267228
20,388,0.9647300947,1.40108238,1.701098466
20,404,1.013914734,1.291539271,1.64197953
20,420,0.3192654249,1.769165284,1.797741976
20,436,-0.2693234178,2.359223964,2.374546865
20,452,-0.5167121728,0.6071411525,0.797252688
20,468,-0.467398192,-1.81065303,1.870006809
20,484,-0.750427558,-1.002008579,1.251863696
20,500,-0.01677405493,0.4056074722,0.405954173
36,20,1.321755536,-0.277513807,1.350574548
36,36,-0.36337146,-0.9345767764,1.002732551
36,52,-0.8481964179,-1.249255443,1.509992161
36,68,-0.5401358442,-1.11146065,1.23575544
36,84,0.02553244109,-1.031946764,1.032262578
36,100,0.5945981723,-0.7962212344,0.993738014
36,116,1.125599269,-0.5090205709,1.235344347
36,132,0.7241586293,-0.3853150432,0.82028861
36,148,0.5398513694,-0.3273132966,0.631326774
36,164,0.5877043577,0.1489250781,0.606279713
36,180,-0.1375951848,0.4267256004,0.448360539
36,196,-1.177518185,0.6332892387,1.337013215
36,212,-1.210549767,0.2830051542,1.243190515
36,228,-0.7191346168,0.8671010896,1.126507389
36,244,-0.6678994696,1.089224874,1.27769344
36,260,-0.7821056776,0.9090128017,1.199163694
36,276,-0.5708130821,0.4885357312,0.751328647
36,292,-0.6171249799,0.2790470796,0.677281709
36,308,-0.4537221735,0.1923451666,0.49280876
36,324,0.1347008496,-0.5026223993,0.520359102
36,340,0.1612995193,-0.5736341816,0.595880617
36,356,-0.142762023,-0.1601237233,0.214524129
36,372,-0.09427372011,0.2868708085,0.301964228
36,388,0.4040745458,0.1077159497,0.418185323
36,404,0.1990308779,-0.6128231978,0.644333425
36,420,0.06148678426,-0.0948833489,0.113064028
36,436,-0.02797458705,1.707409027,1.707638183
36,452,-0.2322447468,0.707014753,0.744182426
36,468,-0.1426518617,-0.6792874605,0.694104465
36,484,0.1100891413,-1.038890176,1.044706857
36,500,0.195272394,-0.08400101989,0.212573468
52,20,0.1536690821,-0.791432442,0.806213059
52,36,-0.7620299295,-0.8572235016,1.146961963
52,52,-0.770235719,-0.5529926916,0.948189844
52,68,-0.617293086,-0.410458628,0.74130091
52,84,-0.02969287482,-0.4975267706,0.498412033
52,100,0.4332401035,-0.4610163655,0.632639768
52,116,0.7283980424,-0.22889717,0.763516616
