x [px],y [px],u [px/frame],v [px/frame],magnitude
20,20,1.340766999,-1.322753957,1.883436799
20,36,1.585288467,0.8726847911,1.809618266
20,52,-0.3766269315,2.361536508,2.391380882
20,68,-1.244078501,1.689773078,2.09834801
20,84,-0.9229592042,1.389057456,1.667733285
20,100,0.7442511925,0.7975140723,1.090843038
20,116,2.551064668,0.03638621912,2.551324146
20,132,3.339627613,-1.583776784,3.696141433
20,148,3.042085812,-0.292704228,3.056135117
20,164,1.7014247,0.7970946582,1.878884218
20,180,1.484631923,2.759347273,3.13338943
20,196,3.207825087,3.578459659,4.805779367
20,212,0.1169451422,0.6018041575,0.613061506
20,228,-1.815829735,-0.0919598554,1.818156825
20,244,-1.624044607,1.424528162,2.160278077
20,260,0.3343514782,0.6990720825,0.774914632
20,276,2.277362079,-1.369476591,2.65741306
20,292,-1.068306322,-0.6169798759,1.233670363
20,308,3.076885121,0.9891406708,3.231968644
20,324,1.645987599,1.064661707,1.960300928
20,340,2.021575355,3.756266147,4.2657124
20,356,1.740622624,3.080897514,3.53860094
20,372,1.136125131,1.518944445,1.896832238
20,388,0.5244723985,1.412299091,1.506539087
20,404,0.9520063205,0.2395823207,0.981690238
20,420,1.901762668,2.63129833,3.246603171
20,436,1.218376151,2.789953259,3.044384935
20,452,-0.2202906335,1.688522784,1.702832098
20,468,-1.431280174,1.570455928,2.124828171
20,484,-3.803471546,-1.461724922,4.074682264
20,500,-2.096143153,1.275092815,2.45350317
36,20,-0.4106158664,-0.2345395596,0.472878626
36,36,-2.091504554,-0.1761112153,2.098906015
36,52,-1.961732778,1.185714714,2.292229237
36,68,-0.6305517983,1.543463005,1.6672953
36,84,0.1568607867,1.819234851,1.825984871
36,100,1.151860956,1.287515877,1.72756499
36,116,2.201029202,0.730229339,2.319000741
36,132,2.248359145,-0.1115456312,2.251124446
36,148,1.868647545,0.02030139406,1.868757821
36,164,-0.08386702036,0.5753623754,0.581442637
36,180,-0.4084976487,0.6506298768,0.768237962
36,196,0.7629660395,1.436060525,1.626157129
36,212,-0.5844922972,0.4908736293,0.763274633
36,228,-1.694487908,0.8222154002,1.883435009
36,244,-1.218453866,1.114246266,1.651113129
36,260,-0.2022804086,0.7373648613,0.764607286
36,276,0.7176292096,-0.204766433,0.746271381
36,292,1.608207575,-0.1186443351,1.612578086
36,308,0.8716342094,-0.07076662367,0.874502207
36,324,1.301313539,1.164047077,1.745973231
36,340,1.635508214,1.516181353,2.230177799
36,356,1.362502056,1.118833145,1.763008638
36,372,0.3187087258,0.5666947487,0.650167817
36,388,0.05687338627,0.5551405792,0.558046275
36,404,1.528484801,0.9117790403,1.779777179
36,420,1.993406944,2.4403244,3.151008477
36,436,1.973656417,4.050038664,4.505344918
36,452,0.6225210194,3.517387988,3.572051326
36,468,-1.783130204,2.48982177,3.062477065
36,484,-1.912959831,1.201674594,2.259078827
36,500,-2.13252495,1.759588547,2.764744928
52,20,-2.031121007,0.08600392012,2.032941027
52,36,-2.260084827,-0.04934046959,2.260623345
52,52,-0.904508653,2.127915779,2.312176781
52,68,-0.4949773642,1.387391926,1.473044109
52,84,0.10240909,1.591313457,1.594605324
52,100,0.9806924626,1.197474088,1.54780551
52,116,1.346445884,1.34124913,1.900490923
52,132,1.447191081,1.811879781,2.318894212
52,148,0.08883513459,0.5666641394,0.573585153
52,164,0.02295897277,0.998693409,0.998957276
52,180,0.3443661958,1.455582025,1.495763052
52,196,-0.06719936247,0.7786895537,0.781583761
52,212,-0.5389249166,-0.07824858136,0.544575896
52,228,-2.446877544,0.5125980156,2.499993288
52,244,-2.552160336,0.9913484121,2.737936094
52,260,-0.6624837326,0.6028696104,0.895732361
52,276,-0.4279513686,0.2987232169,0.521898395
52,292,-0.6466708376,0.1444776665,0.66261374
52,308,-0.4895610744,0.2155308137,0.534905204
52,324,0.3303227571,0.7409734514,0.811267391
52,340,1.304159941,0.645981635,1.455378104
52,356,1.01797944,0.2961265533,1.060175965
52,372,-0.2687094558,0.5007476695,0.568289539
52,388,0.05841295621,0.4481566349,0.451947389
52,404,0.8062707414,0.5266314128,0.963022925
52,420,1.150201968,1.693461464,2.047138563
52,436,1.149830373,2.576610137,2.821529671
52,452,0.9627466999,2.446375787,2.628998992
52,468,0.2975551461,2.500331981,2.517975195
52,484,-1.099272852,2.441876231,2.677902226
52,500,-1.071564615,0.9161818757,1.409836853
