x [px],y [px],u [px/frame],v [px/frame],magnitude
20,20,-0.2462341315,0.8556852456,0.890409168
20,36,0.1013605386,1.490130179,1.493573537
20,52,0.8458124599,3.4861118,3.587251622
20,68,-1.676937025,1.961869985,2.58090132
20,84,-0.9425282696,1.240503865,1.557950377
20,100,0.8719281087,0.2222911561,0.899817751
20,116,2.716686184,-3.425553341,4.37204752
20,132,2.639324042,-1.146054769,2.877407328
20,148,1.468901586,-2.291321041,2.721731798
20,164,1.382595152,-3.500977978,3.764095663
20,180,0.9739877584,-0.9399224579,1.353553243
20,196,1.868997767,1.237892473,2.241769486
20,212,-0.2677905784,1.145029829,1.175927338
20,228,-1.94356289,1.873176537,2.699301214
20,244,-2.16541647,1.252843149,2.501728292
20,260,-1.38950297,0.2527759452,1.412308105
20,276,-0.9733423464,-0.5561995446,1.121050069
20,292,-0.7949432768,-0.4460095892,0.911514875
20,308,0.5002190816,0.08374501836,0.507180794
20,324,1.44763161,1.529935593,2.106262139
20,340,2.255585625,3.714537847,4.345740205
20,356,1.892256358,2.272573149,2.957232294
20,372,0.9837720541,1.260230895,1.598746185
20,388,1.026888571,0.9227459048,1.380565153
20,404,1.87019669,0.06096204055,1.871190004
20,420,2.845560672,3.21532469,4.293661421
20,436,3.263959427,6.014691019,6.843240402
20,452,0.2370422138,1.536123462,1.554305086
20,468,-1.766230003,1.236018526,2.155762097
20,484,-1.910593993,1.473566525,2.412833958
20,500,-1.550175546,1.91155374,2.46111396
36,20,-0.5938288016,0.2212403124,0.633703339
36,36,-0.2954967126,0.1285934906,0.322264787
36,52,-0.08467884645,2.399385072,2.400878846
36,68,-1.019987477,2.007786873,2.252017447
36,84,-0.3905332607,1.419910642,1.472637925
36,100,0.6900535287,0.4085804676,0.801942561
36,116,2.162490447,0.9384938916,2.357357783
36,132,1.581019075,-0.3704488969,1.623839186
36,148,0.3847855625,-2.226930378,2.259928945
36,164,0.3247082755,0.1420116619,0.35440482
36,180,-0.01397554353,0.5890431314,0.589208899
36,196,0.1238193708,0.9285159822,0.936735377
36,212,-0.7419320318,0.9895949746,1.236835217
36,228,-2.135360575,1.187090924,2.443143395
36,244,-2.261674234,0.8379869162,2.411927116
36,260,-1.094359172,0.4302885576,1.175912514
36,276,-0.728430742,-0.003225575979,0.728437884
36,292,-0.03682254842,-0.09917273124,0.105788141
36,308,0.3553131349,0.4070634738,0.540322215
36,324,1.181718941,1.55795237,1.955422011
36,340,1.461761185,1.366151338,2.000778658
36,356,1.364163426,0.6083394847,1.493659527
36,372,-0.2935286972,0.8025667236,0.854559794
36,388,-0.2328405907,0.6827571575,0.721368198
36,404,1.314447821,0.7137315482,1.4957225
36,420,1.310088599,2.238310265,2.593523661
36,436,1.381124895,3.96176164,4.195600227
36,452,0.3381591306,2.809669883,2.829946369
36,468,-1.667756843,3.123331142,3.5407076
36,484,-2.415376431,1.27312731,2.730365626
36,500,-1.79085806,2.127872239,2.781189108
52,20,-1.239755561,-0.3205577991,1.280527686
52,36,-1.853395173,-0.6288578744,1.957175489
52,52,-0.5798733964,1.802845098,1.893806644
52,68,-0.7846523515,2.177283764,2.314356045
52,84,-0.2252437248,1.794188716,1.808272071
52,100,0.8842416486,0.8883744331,1.253432258
52,116,1.628520808,0.3688183159,1.66976255
52,132,1.137476248,0.9526956675,1.483738943
52,148,0.5527384506,1.509978054,1.607965646
52,164,0.1838275778,0.7958035546,0.816759375
52,180,0.06499073299,1.683862717,1.685116449
52,196,-0.2149848349,0.9159417632,0.940833563
52,212,-0.7031728646,0.4604474257,0.840514074
52,228,-2.411745292,0.6226690274,2.490829595
52,244,-1.302534149,0.8017350779,1.529501338
52,260,-1.200099863,0.6122962634,1.34727369
52,276,-1.15619066,0.3713597525,1.214366052
52,292,-1.122743852,0.201587245,1.14069767
52,308,-0.579742789,0.1582658207,0.600957379
52,324,0.4206626568,0.6168117719,0.746601522
52,340,1.02059515,0.228081678,1.045770392
52,356,0.7723641388,0.2235010235,0.804051659
52,372,-0.4834628177,0.7496213751,0.892002524
52,388,0.3880875006,0.5698718306,0.689467774
52,404,0.6499589123,0.6185139395,0.897221311
52,420,0.7787782961,1.763584376,1.927881087
52,436,0.8753968023,2.286831565,2.448656401
52,452,0.8801598617,1.92697414,2.118468956
52,468,0.4642519331,1.970786643,2.024729574
52,484,-0.8267877043,2.250006768,2.397104162
52,500,-0.646380746,1.309427542,1.460276877
68,20,-1.334125567,-0.3792713945,1.38698876
68,36,-2.556517697,-0.2405562969,2.567810364
68,52,-1.281936427,0.02822583657,1.282247129
68,68,-0.9251603552,0.7731746077,1.205703387
68,84,-0.3189777184,1.279179519,1.318350115
68,100,0.8653593547,1.536197597,1.763164731
68,116,1.621212938,1.941555972,2.529421077
68,132,1.699775151,2.997367963,3.445787322
68,148,1.669043595,2.102911251,2.684761116
68,164,0.6595029015,1.766186495,1.885300722
68,180,-0.1733995143,1.144747042,1.15780533
68,196,-0.4342632427,0.3353031183,0.548646284
68,212,-0.7487575919,-0.1251710888,0.759148031
68,228,-2.192238226,0.2309024697,2.20436485
68,244,-0.8098110116,0.6425780962,1.033779708
68,260,-0.8700971921,0.6019060043,1.057998092
68,276,-0.9739692357,0.2329376502,1.001436978
68,292,-1.427353102,0.1018040042,1.430979012
68,308,-1.020650561,-0.7434102154,1.262690111
68,324,-0.5156063636,-0.2918696522,0.592484444
68,340,0.189528878,-0.0893021814,0.209513902
68,356,0.4381339544,0.1767627046,0.472447262
68,372,0.1687260672,0.3733903005,0.409742361
68,388,0.2622099076,0.1891841108,0.323333672
68,404,0.4810121128,0.1564142387,0.505804376
68,420,0.6472060712,0.7983983799,1.027772189
68,436,0.5430959793,1.732926231,1.816035948
68,452,0.4622859983,1.767835587,1.827279674
68,468,0.5552037202,2.410194349,2.473315178
68,484,0.0784332768,1.502416601,1.504462503
68,500,-0.4445223324,-0.4666851142,0.64451152
84,20,-2.558704596,0.5032245921,2.607720115
84,36,-2.477897222,0.1942952958,2.485503029
84,52,-1.697570231,0.04470422424,1.698158755
84,68,-1.187329179,0.02744426246,1.187646314
84,84,-0.6578689418,0.2261620004,0.695658533
84,100,0.0854944245,0.9821375682,0.985851662
84,116,1.311430968,2.076654779,2.45608352
84,132,2.175313074,3.00355087,3.708544836
84,148,2.371004912,2.622511323,3.535425
84,164,1.107139232,1.808922198,2.120838701
84,180,0.4195842882,1.170265751,1.243210723
84,196,-0.3029671725,-0.004810727084,0.303005364
84,212,-0.8002003568,0.05932794243,0.80239667
84,228,-0.8617391976,0.1029942053,0.867872255
84,244,-0.4769460275,0.3015386459,0.564272158
84,260,-0.5765175263,0.1159288522,0.588057784
84,276,-0.7390293804,-0.2715484915,0.787339195
84,292,-0.7485585201,-1.395718312,1.583783276
84,308,-1.389583005,-1.439393144,2.000698266
84,324,-1.501894347,-1.648931058,2.230394643
84,340,-0.7386620296,-0.6837737351,1.006562524
84,356,-0.1251779708,-0.534117941,0.548590466
84,372,0.3006289619,-0.3825107202,0.48651025
84,388,0.2451056117,-0.6663345187,0.709984825
84,404,0.1626336355,-0.4402674801,0.469345452
84,420,-0.004214962331,0.1508196744,0.150878561
