x [px],y [px],u [px/frame],v [px/frame],magnitude
20,20,2.606520153,1.104206683,2.830763096
20,36,2.849033448,1.443744564,3.193961483
20,52,3.349481494,1.98240125,3.89216405
20,68,3.818718044,2.29017318,4.452808181
20,84,3.604935244,2.083719813,4.16382593
20,100,4.904827318,1.488027718,5.125578749
20,116,3.470442123,1.511632882,3.785366891
20,132,3.281685679,1.034113065,3.440763102
20,148,5.798626967,-0.778166998,5.850608394
20,164,5.723524302,1.039185943,5.817098749
20,180,3.16916645,0.2791441864,3.181436384
20,196,3.207676444,1.029093682,3.368712213
20,212,-2.581219246,1.920557351,3.217333264
20,228,-2.814946876,0.3743487016,2.839729365
20,244,-1.551382213,-2.625644738,3.049720817
20,260,-2.973662621,-3.94530989,4.940459443
20,276,-1.142502368,-2.691484534,2.923935816
20,292,-0.07555351245,-2.8627038,2.863700644
20,308,1.464811485,-2.313249511,2.738027755
20,324,3.826116901,-2.063648789,4.347161932
20,340,4.722043106,-1.78899797,5.049574718
20,356,5.050646163,0.1270437964,5.052243738
20,372,1.314245847,-2.209251593,2.570609801
20,388,0.8335489812,-4.140996777,4.22405708
20,404,0.3087849468,-3.841401044,3.853791656
20,420,-3.585188722,-4.546580621,5.790075433
20,436,-5.821485207,-3.375916596,6.729524714
20,452,-3.785449383,-2.439780693,4.503571567
20,468,-0.3237334301,-1.63831719,1.669995973
20,484,2.91095012,-0.258521602,2.92240723
20,500,0.739500173,-0.2109537812,0.769000653
36,20,2.364006858,0.7646688007,2.48460194
36,36,2.591098696,1.244625761,2.874523567
36,52,3.380692992,2.213286005,4.04075736
36,68,4.501737392,2.804398476,5.303799615
36,84,2.091260371,2.472958542,3.238656186
36,100,4.825979156,2.055451832,5.245470146
36,116,2.224813373,2.012757864,3.000164789
36,132,0.5759879457,2.368873312,2.437893124
36,148,0.3318514768,3.830963158,3.845309366
36,164,0.654162658,1.072608198,1.256350719
36,180,0.5762986041,-1.230847065,1.359082256
36,196,1.940220789,0.2864525891,1.961252609
36,212,-2.004812726,0.05179959446,2.005481804
36,228,0.7628498846,-1.384505638,1.580757985
36,244,0.2498341375,-2.351467593,2.364702294
36,260,0.4511737832,-4.884961619,4.905752521
36,276,-0.3782909715,-1.266439911,1.321731481
36,292,-0.5489696543,-3.583377354,3.625184263
36,308,0.6438710668,-2.013395944,2.113843225
36,324,2.0642651,-1.313248678,2.446592016
36,340,3.855760379,-1.625034918,4.184211585
36,356,4.24195183,-0.2450292236,4.249022787
36,372,0.5180117,-2.327517228,2.384464839
36,388,0.3928277419,-3.978216365,3.997564144
36,404,-0.6465891403,-2.283752168,2.373520904
36,420,-3.7978306,-3.129464896,4.921084007
36,436,-5.099798365,-2.443445612,5.654942071
36,452,-4.439063715,-2.483654748,5.086632243
36,468,-1.544970585,-1.23530593,1.978108907
36,484,0.9263380632,-0.07942790484,0.929737059
36,500,0.2993612491,-0.4049131165,0.503559122
52,20,1.894401726,-0.05482604131,1.895194923
52,36,1.770661484,0.5568036736,1.856144505
52,52,3.080454386,2.821718533,4.17747468
52,68,2.842734095,3.119157364,4.220222719
52,84,3.014218712,2.745584532,4.077223181
52,100,4.351061193,3.72115789,5.72527288
52,116,0.02684426685,2.11507343,2.115243775
52,132,-3.534398746,2.59765916,4.386320509
52,148,-3.87265995,0.5917594351,3.917610792
52,164,-4.015023751,0.6511307566,4.067479193
52,180,-1.584792851,0.2131893364,1.599067877
52,196,0.156526085,-0.5543187344,0.575994509
52,212,0.3020785192,-0.6577392851,0.7237903
52,228,3.400247995,-0.07044703813,3.400977685
52,244,1.336695095,-0.5107583777,1.430953492
52,260,0.8745718125,-1.358616858,1.615770906
52,276,0.7675938462,-3.540616155,3.622866692
52,292,-0.3000735109,-4.539983267,4.549889249
52,308,-0.4046226631,-0.8437082324,0.935715278
52,324,0.7567335913,-0.6396247048,0.9908408
52,340,3.528058063,-0.4349993438,3.554773991
52,356,3.990247063,-0.1219468621,3.992110051
52,372,1.82622556,-0.5262818416,1.900545283
52,388,-0.6700394658,-1.358883878,1.515096789
52,404,-2.491132216,-0.6076207586,2.564165109
52,420,-3.271552561,-0.8500991443,3.380195958
52,436,-4.124904754,-1.911973979,4.546480367
52,452,-3.393766924,-1.694038225,3.793075196
52,468,-1.629108378,-0.693017901,1.770386375
52,484,-0.3276281873,0.4524930283,0.558650311
52,500,0.2049287899,0.7906079078,0.816735375
68,20,1.548536836,-1.485950598,2.146162974
68,36,-0.4833088704,-1.784303558,1.848601269
68,52,-0.3647223405,-1.118507103,1.176469517
68,68,1.633218105,0.991806704,1.910780447
68,84,2.447976307,2.010648719,3.167853575
68,100,2.680377378,3.374501663,4.309487715
68,116,1.318669917,4.557850066,4.744774765
68,132,-2.738065047,2.449073344,3.673548754
68,148,-4.173767875,1.935740777,4.600807606
68,164,-3.737320988,1.373682569,3.98178
68,180,-2.353167999,0.5342662201,2.413056159
68,196,-1.306029097,-0.6274257175,1.448922025
68,212,1.023442886,-0.3888433641,1.094821676
68,228,3.871206645,-0.3775775987,3.889576549
68,244,0.9678096712,-0.8190540953,1.267874272
68,260,-1.460851279,-0.7861144669,1.65893412
68,276,-1.362100894,-2.105219688,2.507442677
68,292,-1.78415361,-1.676793342,2.448436239
68,308,-0.9773734455,-1.047912969,1.432962122
68,324,0.01565569173,-0.6434496172,0.643640047
68,340,0.3968214655,-0.6177631522,0.734233333
68,356,3.529126484,1.908461385,4.012101519
68,372,0.4074927853,0.5616768981,0.693924569
68,388,-0.1258863686,1.711652573,1.716275592
68,404,-2.470955749,1.755320681,3.030968988
68,420,-1.618476033,0.7771426582,1.795387251
68,436,-2.055457817,-0.9350722368,2.258155647
68,452,-1.858670732,-0.8479683142,2.042965284
68,468,-1.119708438,-0.6924588075,1.31652808
68,484,-0.2434898808,0.6289602071,0.674446636
68,500,0.2841373369,0.4182177781,0.505608679
84,20,-1.808620502,-2.032711485,2.720849886
84,36,-1.55577376,-1.820442503,2.394669685
84,52,-0.5834853827,-1.356617662,1.476775769
84,68,0.380073676,-0.5320592171,0.653867731
84,84,0.8537966358,0.6981571644,1.102901683
84,100,1.147982523,3.034564978,3.244448871
84,116,0.4595222417,3.955907626,3.982507481
84,132,-1.516446932,3.744079127,4.039522225
84,148,-3.145821134,3.539985836,4.735788248
84,164,-3.204495906,2.865796676,4.299021354
84,180,-3.25247861,0.9096388151,3.377285875
84,196,-1.43444628,0.306096459,1.466741686
84,212,0.9271014163,-0.174032867,0.943294479
84,228,4.453204903,0.137835396,4.45533753
84,244,6.275070371,-1.347379877,6.418094787
84,260,-0.5424606072,-1.601217902,1.690610032
84,276,-2.910729024,-0.9764905814,3.070159166
84,292,-2.585921888,-1.252287787,2.873189293
