x [px],y [px],u [px/frame],v [px/frame],magnitude
20,20,-1.163346124,-2.639641522,2.884628498
20,36,0.3235321539,0.7227099893,0.791822444
20,52,0.5033909113,2.535639012,2.585124293
20,68,0.1057883985,2.208141072,2.210673693
20,84,-0.2289677384,1.975256095,1.988482554
20,100,-0.8904256202,-0.2414720362,0.922586868
20,116,-0.002534349955,-2.076849137,2.076850683
20,132,0.9866410644,-1.157984145,1.521311234
20,148,0.2292438655,-0.9458327021,0.973217473
20,164,-0.7332243959,-1.824360267,1.966191343
20,180,0.970347207,2.233859358,2.435508434
20,196,2.135811557,3.817193409,4.374089223
20,212,1.708039309,2.502160776,3.02955555
20,228,-1.479781892,3.647941334,3.936652185
20,244,-2.956260772,0.04500997042,2.956603397
20,260,-1.950934576,-0.6634671471,2.060663576
20,276,-0.8666321008,0.4637180209,0.982896536
20,292,0.1639756611,0.2843894754,0.328276394
20,308,1.339094274,0.293698866,1.370923958
20,324,2.009069212,1.213823684,2.347280775
20,340,2.719462805,1.30550632,3.01659157
20,356,1.730094319,1.673882074,2.407302962
20,372,-0.142967398,2.078758997,2.083669514
20,388,0.03220699227,1.604116142,1.604439431
20,404,0.9824827245,1.401794085,1.711811602
20,420,2.053980167,2.794858497,3.46843892
20,436,1.744665952,2.98480342,3.457298185
20,452,-0.1675701865,3.096608011,3.101138652
20,468,-2.553996768,-0.5274106485,2.607884484
20,484,-3.176137209,-0.2545205095,3.18631892
20,500,-3.339722448,-1.279498331,3.576431463
36,20,-2.054947881,-1.000309746,2.285482527
36,36,-1.228913696,0.1698957713,1.24060205
36,52,-1.676464355,1.2988506,2.12074176
36,68,-0.2859727186,2.131140757,2.150242154
36,84,0.04899808039,1.498090168,1.498891245
36,100,0.4978434322,0.4666692376,0.682369592
36,116,2.75314322,0.1475563907,2.757094572
36,132,2.733213678,-0.4512705957,2.770216988
36,148,0.4343149279,0.144846306,0.457831747
36,164,-0.5072298742,-2.1261828,2.185848907
36,180,0.7546340141,1.170096909,1.392335905
36,196,0.5189459951,1.271562521,1.373381298
36,212,1.125970552,0.7506322186,1.353239968
36,228,0.6998317449,1.049667263,1.261572762
36,244,-0.2441222816,-1.01494145,1.043887846
36,260,0.04642612103,-0.8158701017,0.817189946
36,276,0.5672421824,-0.3070984593,0.64503733
36,292,0.4391776785,-0.2091907359,0.486454312
36,308,0.2936961407,0.2457367026,0.382941184
36,324,0.8879546717,0.6783227532,1.117401117
36,340,1.922015031,0.5977189739,2.012811405
36,356,1.461366225,0.8148807956,1.673207087
36,372,0.2410505939,1.024206687,1.052190442
